step,return,config
50588,39.0,PPO-MLP / CartPole-Masked (POMDP)
50652,50.0,PPO-MLP / CartPole-Masked (POMDP)
50760,66.0,PPO-MLP / CartPole-Masked (POMDP)
50836,64.0,PPO-MLP / CartPole-Masked (POMDP)
50836,61.0,PPO-MLP / CartPole-Masked (POMDP)
50880,29.0,PPO-MLP / CartPole-Masked (POMDP)
50884,11.0,PPO-MLP / CartPole-Masked (POMDP)
50912,18.0,PPO-MLP / CartPole-Masked (POMDP)
50948,73.0,PPO-MLP / CartPole-Masked (POMDP)
50960,18.0,PPO-MLP / CartPole-Masked (POMDP)
50996,28.0,PPO-MLP / CartPole-Masked (POMDP)
51060,27.0,PPO-MLP / CartPole-Masked (POMDP)
51112,37.0,PPO-MLP / CartPole-Masked (POMDP)
51124,52.0,PPO-MLP / CartPole-Masked (POMDP)
51184,30.0,PPO-MLP / CartPole-Masked (POMDP)
51192,19.0,PPO-MLP / CartPole-Masked (POMDP)
51240,28.0,PPO-MLP / CartPole-Masked (POMDP)
51252,14.0,PPO-MLP / CartPole-Masked (POMDP)
51300,75.0,PPO-MLP / CartPole-Masked (POMDP)
51416,28.0,PPO-MLP / CartPole-Masked (POMDP)
51488,58.0,PPO-MLP / CartPole-Masked (POMDP)
51532,72.0,PPO-MLP / CartPole-Masked (POMDP)
51616,49.0,PPO-MLP / CartPole-Masked (POMDP)
51684,48.0,PPO-MLP / CartPole-Masked (POMDP)
51756,55.0,PPO-MLP / CartPole-Masked (POMDP)
51820,50.0,PPO-MLP / CartPole-Masked (POMDP)
51820,158.0,PPO-MLP / CartPole-Masked (POMDP)
51924,59.0,PPO-MLP / CartPole-Masked (POMDP)
51940,29.0,PPO-MLP / CartPole-Masked (POMDP)
52048,26.0,PPO-MLP / CartPole-Masked (POMDP)
52064,60.0,PPO-MLP / CartPole-Masked (POMDP)
52156,57.0,PPO-MLP / CartPole-Masked (POMDP)
52292,56.0,PPO-MLP / CartPole-Masked (POMDP)
52296,134.0,PPO-MLP / CartPole-Masked (POMDP)
52316,39.0,PPO-MLP / CartPole-Masked (POMDP)
52368,79.0,PPO-MLP / CartPole-Masked (POMDP)
52484,46.0,PPO-MLP / CartPole-Masked (POMDP)
52496,31.0,PPO-MLP / CartPole-Masked (POMDP)
52576,70.0,PPO-MLP / CartPole-Masked (POMDP)
52652,38.0,PPO-MLP / CartPole-Masked (POMDP)
52688,27.0,PPO-MLP / CartPole-Masked (POMDP)
52692,93.0,PPO-MLP / CartPole-Masked (POMDP)
52796,35.0,PPO-MLP / CartPole-Masked (POMDP)
52808,29.0,PPO-MLP / CartPole-Masked (POMDP)
52880,98.0,PPO-MLP / CartPole-Masked (POMDP)
52964,67.0,PPO-MLP / CartPole-Masked (POMDP)
53000,47.0,PPO-MLP / CartPole-Masked (POMDP)
53080,70.0,PPO-MLP / CartPole-Masked (POMDP)
53096,32.0,PPO-MLP / CartPole-Masked (POMDP)
53148,66.0,PPO-MLP / CartPole-Masked (POMDP)
53260,27.0,PPO-MLP / CartPole-Masked (POMDP)
53268,46.0,PPO-MLP / CartPole-Masked (POMDP)
53272,43.0,PPO-MLP / CartPole-Masked (POMDP)
53372,92.0,PPO-MLP / CartPole-Masked (POMDP)
53460,46.0,PPO-MLP / CartPole-Masked (POMDP)
53504,60.0,PPO-MLP / CartPole-Masked (POMDP)
53564,47.0,PPO-MLP / CartPole-Masked (POMDP)
53568,15.0,PPO-MLP / CartPole-Masked (POMDP)
53656,48.0,PPO-MLP / CartPole-Masked (POMDP)
53724,39.0,PPO-MLP / CartPole-Masked (POMDP)
53804,36.0,PPO-MLP / CartPole-Masked (POMDP)
53836,141.0,PPO-MLP / CartPole-Masked (POMDP)
53916,27.0,PPO-MLP / CartPole-Masked (POMDP)
53928,50.0,PPO-MLP / CartPole-Masked (POMDP)
54012,110.0,PPO-MLP / CartPole-Masked (POMDP)
54252,103.0,PPO-MLP / CartPole-Masked (POMDP)
54268,63.0,PPO-MLP / CartPole-Masked (POMDP)
54324,98.0,PPO-MLP / CartPole-Masked (POMDP)
54424,42.0,PPO-MLP / CartPole-Masked (POMDP)
54436,129.0,PPO-MLP / CartPole-Masked (POMDP)
54484,53.0,PPO-MLP / CartPole-Masked (POMDP)
54520,48.0,PPO-MLP / CartPole-Masked (POMDP)
54584,36.0,PPO-MLP / CartPole-Masked (POMDP)
54608,30.0,PPO-MLP / CartPole-Masked (POMDP)
54644,14.0,PPO-MLP / CartPole-Masked (POMDP)
54660,12.0,PPO-MLP / CartPole-Masked (POMDP)
54668,60.0,PPO-MLP / CartPole-Masked (POMDP)
54668,36.0,PPO-MLP / CartPole-Masked (POMDP)
54844,49.0,PPO-MLP / CartPole-Masked (POMDP)
54856,46.0,PPO-MLP / CartPole-Masked (POMDP)
54884,55.0,PPO-MLP / CartPole-Masked (POMDP)
54904,58.0,PPO-MLP / CartPole-Masked (POMDP)
54912,16.0,PPO-MLP / CartPole-Masked (POMDP)
55004,36.0,PPO-MLP / CartPole-Masked (POMDP)
55036,37.0,PPO-MLP / CartPole-Masked (POMDP)
55040,33.0,PPO-MLP / CartPole-Masked (POMDP)
55120,51.0,PPO-MLP / CartPole-Masked (POMDP)
55268,56.0,PPO-MLP / CartPole-Masked (POMDP)
55272,58.0,PPO-MLP / CartPole-Masked (POMDP)
55316,48.0,PPO-MLP / CartPole-Masked (POMDP)
55324,79.0,PPO-MLP / CartPole-Masked (POMDP)
55436,40.0,PPO-MLP / CartPole-Masked (POMDP)
55436,27.0,PPO-MLP / CartPole-Masked (POMDP)
55512,60.0,PPO-MLP / CartPole-Masked (POMDP)
55520,20.0,PPO-MLP / CartPole-Masked (POMDP)
55540,25.0,PPO-MLP / CartPole-Masked (POMDP)
55552,58.0,PPO-MLP / CartPole-Masked (POMDP)
55616,23.0,PPO-MLP / CartPole-Masked (POMDP)
55776,55.0,PPO-MLP / CartPole-Masked (POMDP)
55780,66.0,PPO-MLP / CartPole-Masked (POMDP)
55952,43.0,PPO-MLP / CartPole-Masked (POMDP)
56020,119.0,PPO-MLP / CartPole-Masked (POMDP)
56060,69.0,PPO-MLP / CartPole-Masked (POMDP)
56100,120.0,PPO-MLP / CartPole-Masked (POMDP)
56148,31.0,PPO-MLP / CartPole-Masked (POMDP)
56208,63.0,PPO-MLP / CartPole-Masked (POMDP)
56284,45.0,PPO-MLP / CartPole-Masked (POMDP)
56296,58.0,PPO-MLP / CartPole-Masked (POMDP)
56296,36.0,PPO-MLP / CartPole-Masked (POMDP)
56336,31.0,PPO-MLP / CartPole-Masked (POMDP)
56396,24.0,PPO-MLP / CartPole-Masked (POMDP)
56404,16.0,PPO-MLP / CartPole-Masked (POMDP)
56432,33.0,PPO-MLP / CartPole-Masked (POMDP)
56464,44.0,PPO-MLP / CartPole-Masked (POMDP)
56540,26.0,PPO-MLP / CartPole-Masked (POMDP)
56572,26.0,PPO-MLP / CartPole-Masked (POMDP)
56596,49.0,PPO-MLP / CartPole-Masked (POMDP)
56600,14.0,PPO-MLP / CartPole-Masked (POMDP)
56664,16.0,PPO-MLP / CartPole-Masked (POMDP)
56684,69.0,PPO-MLP / CartPole-Masked (POMDP)
56820,54.0,PPO-MLP / CartPole-Masked (POMDP)
56856,47.0,PPO-MLP / CartPole-Masked (POMDP)
56880,48.0,PPO-MLP / CartPole-Masked (POMDP)
56900,81.0,PPO-MLP / CartPole-Masked (POMDP)
57008,46.0,PPO-MLP / CartPole-Masked (POMDP)
57092,58.0,PPO-MLP / CartPole-Masked (POMDP)
57116,58.0,PPO-MLP / CartPole-Masked (POMDP)
57168,66.0,PPO-MLP / CartPole-Masked (POMDP)
57188,23.0,PPO-MLP / CartPole-Masked (POMDP)
57244,18.0,PPO-MLP / CartPole-Masked (POMDP)
57384,48.0,PPO-MLP / CartPole-Masked (POMDP)
57408,72.0,PPO-MLP / CartPole-Masked (POMDP)
57460,18.0,PPO-MLP / CartPole-Masked (POMDP)
57492,120.0,PPO-MLP / CartPole-Masked (POMDP)
57588,44.0,PPO-MLP / CartPole-Masked (POMDP)
57588,23.0,PPO-MLP / CartPole-Masked (POMDP)
57624,40.0,PPO-MLP / CartPole-Masked (POMDP)
57668,105.0,PPO-MLP / CartPole-Masked (POMDP)
57748,39.0,PPO-MLP / CartPole-Masked (POMDP)
57832,60.0,PPO-MLP / CartPole-Masked (POMDP)
57920,73.0,PPO-MLP / CartPole-Masked (POMDP)
57928,44.0,PPO-MLP / CartPole-Masked (POMDP)
57988,38.0,PPO-MLP / CartPole-Masked (POMDP)
58040,92.0,PPO-MLP / CartPole-Masked (POMDP)
58044,13.0,PPO-MLP / CartPole-Masked (POMDP)
58064,33.0,PPO-MLP / CartPole-Masked (POMDP)
58076,38.0,PPO-MLP / CartPole-Masked (POMDP)
58160,23.0,PPO-MLP / CartPole-Masked (POMDP)
58180,33.0,PPO-MLP / CartPole-Masked (POMDP)
58196,29.0,PPO-MLP / CartPole-Masked (POMDP)
58288,61.0,PPO-MLP / CartPole-Masked (POMDP)
58332,37.0,PPO-MLP / CartPole-Masked (POMDP)
58456,73.0,PPO-MLP / CartPole-Masked (POMDP)
58480,36.0,PPO-MLP / CartPole-Masked (POMDP)
58520,80.0,PPO-MLP / CartPole-Masked (POMDP)
58604,78.0,PPO-MLP / CartPole-Masked (POMDP)
58632,27.0,PPO-MLP / CartPole-Masked (POMDP)
58752,73.0,PPO-MLP / CartPole-Masked (POMDP)
58776,73.0,PPO-MLP / CartPole-Masked (POMDP)
58816,45.0,PPO-MLP / CartPole-Masked (POMDP)
58960,51.0,PPO-MLP / CartPole-Masked (POMDP)
58968,37.0,PPO-MLP / CartPole-Masked (POMDP)
58996,97.0,PPO-MLP / CartPole-Masked (POMDP)
59056,23.0,PPO-MLP / CartPole-Masked (POMDP)
59104,33.0,PPO-MLP / CartPole-Masked (POMDP)
59116,84.0,PPO-MLP / CartPole-Masked (POMDP)
59172,43.0,PPO-MLP / CartPole-Masked (POMDP)
59268,52.0,PPO-MLP / CartPole-Masked (POMDP)
59364,47.0,PPO-MLP / CartPole-Masked (POMDP)
59376,26.0,PPO-MLP / CartPole-Masked (POMDP)
59384,69.0,PPO-MLP / CartPole-Masked (POMDP)
59396,69.0,PPO-MLP / CartPole-Masked (POMDP)
59464,24.0,PPO-MLP / CartPole-Masked (POMDP)
59540,40.0,PPO-MLP / CartPole-Masked (POMDP)
59628,40.0,PPO-MLP / CartPole-Masked (POMDP)
59656,67.0,PPO-MLP / CartPole-Masked (POMDP)
59692,73.0,PPO-MLP / CartPole-Masked (POMDP)
59728,46.0,PPO-MLP / CartPole-Masked (POMDP)
59772,35.0,PPO-MLP / CartPole-Masked (POMDP)
59796,34.0,PPO-MLP / CartPole-Masked (POMDP)
59912,45.0,PPO-MLP / CartPole-Masked (POMDP)
59928,32.0,PPO-MLP / CartPole-Masked (POMDP)
59932,59.0,PPO-MLP / CartPole-Masked (POMDP)
59996,20.0,PPO-MLP / CartPole-Masked (POMDP)
60152,94.0,PPO-MLP / CartPole-Masked (POMDP)
60212,69.0,PPO-MLP / CartPole-Masked (POMDP)
60296,91.0,PPO-MLP / CartPole-Masked (POMDP)
60304,76.0,PPO-MLP / CartPole-Masked (POMDP)
60316,40.0,PPO-MLP / CartPole-Masked (POMDP)
60400,23.0,PPO-MLP / CartPole-Masked (POMDP)
60412,28.0,PPO-MLP / CartPole-Masked (POMDP)
60424,26.0,PPO-MLP / CartPole-Masked (POMDP)
60540,81.0,PPO-MLP / CartPole-Masked (POMDP)
60576,40.0,PPO-MLP / CartPole-Masked (POMDP)
60580,44.0,PPO-MLP / CartPole-Masked (POMDP)
60596,42.0,PPO-MLP / CartPole-Masked (POMDP)
60620,19.0,PPO-MLP / CartPole-Masked (POMDP)
60696,24.0,PPO-MLP / CartPole-Masked (POMDP)
60736,38.0,PPO-MLP / CartPole-Masked (POMDP)
60764,35.0,PPO-MLP / CartPole-Masked (POMDP)
60772,48.0,PPO-MLP / CartPole-Masked (POMDP)
60832,23.0,PPO-MLP / CartPole-Masked (POMDP)
60896,15.0,PPO-MLP / CartPole-Masked (POMDP)
60968,48.0,PPO-MLP / CartPole-Masked (POMDP)
60972,51.0,PPO-MLP / CartPole-Masked (POMDP)
61024,13.0,PPO-MLP / CartPole-Masked (POMDP)
61096,49.0,PPO-MLP / CartPole-Masked (POMDP)
61100,100.0,PPO-MLP / CartPole-Masked (POMDP)
61244,35.0,PPO-MLP / CartPole-Masked (POMDP)
61296,80.0,PPO-MLP / CartPole-Masked (POMDP)
61392,73.0,PPO-MLP / CartPole-Masked (POMDP)
61412,96.0,PPO-MLP / CartPole-Masked (POMDP)
61600,75.0,PPO-MLP / CartPole-Masked (POMDP)
61604,47.0,PPO-MLP / CartPole-Masked (POMDP)
61628,95.0,PPO-MLP / CartPole-Masked (POMDP)
61628,58.0,PPO-MLP / CartPole-Masked (POMDP)
61740,33.0,PPO-MLP / CartPole-Masked (POMDP)
61816,46.0,PPO-MLP / CartPole-Masked (POMDP)
61824,55.0,PPO-MLP / CartPole-Masked (POMDP)
61900,67.0,PPO-MLP / CartPole-Masked (POMDP)
61952,33.0,PPO-MLP / CartPole-Masked (POMDP)
62024,49.0,PPO-MLP / CartPole-Masked (POMDP)
62052,37.0,PPO-MLP / CartPole-Masked (POMDP)
62052,77.0,PPO-MLP / CartPole-Masked (POMDP)
62104,12.0,PPO-MLP / CartPole-Masked (POMDP)
62132,44.0,PPO-MLP / CartPole-Masked (POMDP)
62188,33.0,PPO-MLP / CartPole-Masked (POMDP)
62212,19.0,PPO-MLP / CartPole-Masked (POMDP)
62280,22.0,PPO-MLP / CartPole-Masked (POMDP)
62328,28.0,PPO-MLP / CartPole-Masked (POMDP)
62356,62.0,PPO-MLP / CartPole-Masked (POMDP)
62428,100.0,PPO-MLP / CartPole-Masked (POMDP)
62492,33.0,PPO-MLP / CartPole-Masked (POMDP)
62584,75.0,PPO-MLP / CartPole-Masked (POMDP)
62612,29.0,PPO-MLP / CartPole-Masked (POMDP)
62628,74.0,PPO-MLP / CartPole-Masked (POMDP)
62648,54.0,PPO-MLP / CartPole-Masked (POMDP)
62780,48.0,PPO-MLP / CartPole-Masked (POMDP)
62816,50.0,PPO-MLP / CartPole-Masked (POMDP)
62828,44.0,PPO-MLP / CartPole-Masked (POMDP)
62868,59.0,PPO-MLP / CartPole-Masked (POMDP)
62940,27.0,PPO-MLP / CartPole-Masked (POMDP)
62980,40.0,PPO-MLP / CartPole-Masked (POMDP)
63000,32.0,PPO-MLP / CartPole-Masked (POMDP)
63092,37.0,PPO-MLP / CartPole-Masked (POMDP)
63128,31.0,PPO-MLP / CartPole-Masked (POMDP)
63132,87.0,PPO-MLP / CartPole-Masked (POMDP)
63140,39.0,PPO-MLP / CartPole-Masked (POMDP)
63212,29.0,PPO-MLP / CartPole-Masked (POMDP)
63348,51.0,PPO-MLP / CartPole-Masked (POMDP)
63348,54.0,PPO-MLP / CartPole-Masked (POMDP)
63380,41.0,PPO-MLP / CartPole-Masked (POMDP)
63416,16.0,PPO-MLP / CartPole-Masked (POMDP)
63460,81.0,PPO-MLP / CartPole-Masked (POMDP)
63464,28.0,PPO-MLP / CartPole-Masked (POMDP)
63508,22.0,PPO-MLP / CartPole-Masked (POMDP)
63568,46.0,PPO-MLP / CartPole-Masked (POMDP)
63700,32.0,PPO-MLP / CartPole-Masked (POMDP)
63716,51.0,PPO-MLP / CartPole-Masked (POMDP)
63800,20.0,PPO-MLP / CartPole-Masked (POMDP)
63800,83.0,PPO-MLP / CartPole-Masked (POMDP)
63832,92.0,PPO-MLP / CartPole-Masked (POMDP)
63904,50.0,PPO-MLP / CartPole-Masked (POMDP)
64028,30.0,PPO-MLP / CartPole-Masked (POMDP)
64048,53.0,PPO-MLP / CartPole-Masked (POMDP)
64112,77.0,PPO-MLP / CartPole-Masked (POMDP)
64152,30.0,PPO-MLP / CartPole-Masked (POMDP)
64216,41.0,PPO-MLP / CartPole-Masked (POMDP)
64260,114.0,PPO-MLP / CartPole-Masked (POMDP)
64348,48.0,PPO-MLP / CartPole-Masked (POMDP)
64412,48.0,PPO-MLP / CartPole-Masked (POMDP)
64496,95.0,PPO-MLP / CartPole-Masked (POMDP)
64520,42.0,PPO-MLP / CartPole-Masked (POMDP)
64624,52.0,PPO-MLP / CartPole-Masked (POMDP)
64660,40.0,PPO-MLP / CartPole-Masked (POMDP)
64708,20.0,PPO-MLP / CartPole-Masked (POMDP)
64828,29.0,PPO-MLP / CartPole-Masked (POMDP)
64832,77.0,PPO-MLP / CartPole-Masked (POMDP)
64884,55.0,PPO-MLP / CartPole-Masked (POMDP)
64884,155.0,PPO-MLP / CartPole-Masked (POMDP)
65028,48.0,PPO-MLP / CartPole-Masked (POMDP)
65052,55.0,PPO-MLP / CartPole-Masked (POMDP)
65072,46.0,PPO-MLP / CartPole-Masked (POMDP)
65140,63.0,PPO-MLP / CartPole-Masked (POMDP)
65148,29.0,PPO-MLP / CartPole-Masked (POMDP)
65244,25.0,PPO-MLP / CartPole-Masked (POMDP)
65276,55.0,PPO-MLP / CartPole-Masked (POMDP)
65296,36.0,PPO-MLP / CartPole-Masked (POMDP)
65380,25.0,PPO-MLP / CartPole-Masked (POMDP)
65388,78.0,PPO-MLP / CartPole-Masked (POMDP)
65552,76.0,PPO-MLP / CartPole-Masked (POMDP)
65592,52.0,PPO-MLP / CartPole-Masked (POMDP)
65640,62.0,PPO-MLP / CartPole-Masked (POMDP)
65668,28.0,PPO-MLP / CartPole-Masked (POMDP)
65816,129.0,PPO-MLP / CartPole-Masked (POMDP)
65832,47.0,PPO-MLP / CartPole-Masked (POMDP)
65928,83.0,PPO-MLP / CartPole-Masked (POMDP)
65932,24.0,PPO-MLP / CartPole-Masked (POMDP)
65976,39.0,PPO-MLP / CartPole-Masked (POMDP)
65984,78.0,PPO-MLP / CartPole-Masked (POMDP)
66136,50.0,PPO-MLP / CartPole-Masked (POMDP)
66184,49.0,PPO-MLP / CartPole-Masked (POMDP)
66220,72.0,PPO-MLP / CartPole-Masked (POMDP)
66276,74.0,PPO-MLP / CartPole-Masked (POMDP)
66364,56.0,PPO-MLP / CartPole-Masked (POMDP)
66400,44.0,PPO-MLP / CartPole-Masked (POMDP)
66424,36.0,PPO-MLP / CartPole-Masked (POMDP)
66468,70.0,PPO-MLP / CartPole-Masked (POMDP)
66480,28.0,PPO-MLP / CartPole-Masked (POMDP)
66576,43.0,PPO-MLP / CartPole-Masked (POMDP)
66672,61.0,PPO-MLP / CartPole-Masked (POMDP)
66736,66.0,PPO-MLP / CartPole-Masked (POMDP)
66800,55.0,PPO-MLP / CartPole-Masked (POMDP)
66960,119.0,PPO-MLP / CartPole-Masked (POMDP)
66964,72.0,PPO-MLP / CartPole-Masked (POMDP)
66968,41.0,PPO-MLP / CartPole-Masked (POMDP)
67056,21.0,PPO-MLP / CartPole-Masked (POMDP)
67116,94.0,PPO-MLP / CartPole-Masked (POMDP)
67124,40.0,PPO-MLP / CartPole-Masked (POMDP)
67132,18.0,PPO-MLP / CartPole-Masked (POMDP)
67176,52.0,PPO-MLP / CartPole-Masked (POMDP)
67208,22.0,PPO-MLP / CartPole-Masked (POMDP)
67320,48.0,PPO-MLP / CartPole-Masked (POMDP)
67368,58.0,PPO-MLP / CartPole-Masked (POMDP)
67440,57.0,PPO-MLP / CartPole-Masked (POMDP)
67512,83.0,PPO-MLP / CartPole-Masked (POMDP)
67608,23.0,PPO-MLP / CartPole-Masked (POMDP)
67620,62.0,PPO-MLP / CartPole-Masked (POMDP)
67628,76.0,PPO-MLP / CartPole-Masked (POMDP)
67708,24.0,PPO-MLP / CartPole-Masked (POMDP)
67800,89.0,PPO-MLP / CartPole-Masked (POMDP)
67812,45.0,PPO-MLP / CartPole-Masked (POMDP)
67912,27.0,PPO-MLP / CartPole-Masked (POMDP)
67928,28.0,PPO-MLP / CartPole-Masked (POMDP)
68064,88.0,PPO-MLP / CartPole-Masked (POMDP)
68068,38.0,PPO-MLP / CartPole-Masked (POMDP)
68096,118.0,PPO-MLP / CartPole-Masked (POMDP)
68196,24.0,PPO-MLP / CartPole-Masked (POMDP)
68208,35.0,PPO-MLP / CartPole-Masked (POMDP)
68248,44.0,PPO-MLP / CartPole-Masked (POMDP)
68272,85.0,PPO-MLP / CartPole-Masked (POMDP)
68320,30.0,PPO-MLP / CartPole-Masked (POMDP)
68372,30.0,PPO-MLP / CartPole-Masked (POMDP)
68424,53.0,PPO-MLP / CartPole-Masked (POMDP)
68448,43.0,PPO-MLP / CartPole-Masked (POMDP)
68488,41.0,PPO-MLP / CartPole-Masked (POMDP)
68556,32.0,PPO-MLP / CartPole-Masked (POMDP)
68564,28.0,PPO-MLP / CartPole-Masked (POMDP)
68584,52.0,PPO-MLP / CartPole-Masked (POMDP)
68620,32.0,PPO-MLP / CartPole-Masked (POMDP)
68824,50.0,PPO-MLP / CartPole-Masked (POMDP)
68848,70.0,PPO-MLP / CartPole-Masked (POMDP)
68924,91.0,PPO-MLP / CartPole-Masked (POMDP)
68932,86.0,PPO-MLP / CartPole-Masked (POMDP)
69076,62.0,PPO-MLP / CartPole-Masked (POMDP)
69080,38.0,PPO-MLP / CartPole-Masked (POMDP)
69088,38.0,PPO-MLP / CartPole-Masked (POMDP)
69248,42.0,PPO-MLP / CartPole-Masked (POMDP)
69320,57.0,PPO-MLP / CartPole-Masked (POMDP)
69348,66.0,PPO-MLP / CartPole-Masked (POMDP)
69368,29.0,PPO-MLP / CartPole-Masked (POMDP)
69384,133.0,PPO-MLP / CartPole-Masked (POMDP)
69440,17.0,PPO-MLP / CartPole-Masked (POMDP)
69492,42.0,PPO-MLP / CartPole-Masked (POMDP)
69504,38.0,PPO-MLP / CartPole-Masked (POMDP)
69580,21.0,PPO-MLP / CartPole-Masked (POMDP)
69620,58.0,PPO-MLP / CartPole-Masked (POMDP)
69648,51.0,PPO-MLP / CartPole-Masked (POMDP)
69712,15.0,PPO-MLP / CartPole-Masked (POMDP)
69736,57.0,PPO-MLP / CartPole-Masked (POMDP)
69772,37.0,PPO-MLP / CartPole-Masked (POMDP)
69844,32.0,PPO-MLP / CartPole-Masked (POMDP)
69904,41.0,PPO-MLP / CartPole-Masked (POMDP)
69964,47.0,PPO-MLP / CartPole-Masked (POMDP)
69988,20.0,PPO-MLP / CartPole-Masked (POMDP)
70032,112.0,PPO-MLP / CartPole-Masked (POMDP)
70048,14.0,PPO-MLP / CartPole-Masked (POMDP)
70144,27.0,PPO-MLP / CartPole-Masked (POMDP)
70240,98.0,PPO-MLP / CartPole-Masked (POMDP)
70244,48.0,PPO-MLP / CartPole-Masked (POMDP)
70264,29.0,PPO-MLP / CartPole-Masked (POMDP)
70300,13.0,PPO-MLP / CartPole-Masked (POMDP)
70468,125.0,PPO-MLP / CartPole-Masked (POMDP)
70572,76.0,PPO-MLP / CartPole-Masked (POMDP)
70612,35.0,PPO-MLP / CartPole-Masked (POMDP)
70628,81.0,PPO-MLP / CartPole-Masked (POMDP)
70748,43.0,PPO-MLP / CartPole-Masked (POMDP)
70812,142.0,PPO-MLP / CartPole-Masked (POMDP)
70820,47.0,PPO-MLP / CartPole-Masked (POMDP)
70824,52.0,PPO-MLP / CartPole-Masked (POMDP)
70852,25.0,PPO-MLP / CartPole-Masked (POMDP)
70952,31.0,PPO-MLP / CartPole-Masked (POMDP)
70972,37.0,PPO-MLP / CartPole-Masked (POMDP)
71024,52.0,PPO-MLP / CartPole-Masked (POMDP)
71084,32.0,PPO-MLP / CartPole-Masked (POMDP)
71168,48.0,PPO-MLP / CartPole-Masked (POMDP)
71168,78.0,PPO-MLP / CartPole-Masked (POMDP)
71184,39.0,PPO-MLP / CartPole-Masked (POMDP)
71224,34.0,PPO-MLP / CartPole-Masked (POMDP)
71304,33.0,PPO-MLP / CartPole-Masked (POMDP)
71352,45.0,PPO-MLP / CartPole-Masked (POMDP)
71408,55.0,PPO-MLP / CartPole-Masked (POMDP)
71604,62.0,PPO-MLP / CartPole-Masked (POMDP)
71632,101.0,PPO-MLP / CartPole-Masked (POMDP)
71680,67.0,PPO-MLP / CartPole-Masked (POMDP)
71792,27.0,PPO-MLP / CartPole-Masked (POMDP)
71808,50.0,PPO-MLP / CartPole-Masked (POMDP)
71816,45.0,PPO-MLP / CartPole-Masked (POMDP)
71848,135.0,PPO-MLP / CartPole-Masked (POMDP)
71948,38.0,PPO-MLP / CartPole-Masked (POMDP)
71964,38.0,PPO-MLP / CartPole-Masked (POMDP)
71988,34.0,PPO-MLP / CartPole-Masked (POMDP)
72012,11.0,PPO-MLP / CartPole-Masked (POMDP)
72068,19.0,PPO-MLP / CartPole-Masked (POMDP)
72092,68.0,PPO-MLP / CartPole-Masked (POMDP)
72128,44.0,PPO-MLP / CartPole-Masked (POMDP)
72136,30.0,PPO-MLP / CartPole-Masked (POMDP)
72160,22.0,PPO-MLP / CartPole-Masked (POMDP)
72188,14.0,PPO-MLP / CartPole-Masked (POMDP)
72216,13.0,PPO-MLP / CartPole-Masked (POMDP)
72272,44.0,PPO-MLP / CartPole-Masked (POMDP)
72312,30.0,PPO-MLP / CartPole-Masked (POMDP)
72328,47.0,PPO-MLP / CartPole-Masked (POMDP)
72412,48.0,PPO-MLP / CartPole-Masked (POMDP)
72480,51.0,PPO-MLP / CartPole-Masked (POMDP)
72524,52.0,PPO-MLP / CartPole-Masked (POMDP)
72608,31.0,PPO-MLP / CartPole-Masked (POMDP)
72620,51.0,PPO-MLP / CartPole-Masked (POMDP)
72624,24.0,PPO-MLP / CartPole-Masked (POMDP)
72640,77.0,PPO-MLP / CartPole-Masked (POMDP)
72700,14.0,PPO-MLP / CartPole-Masked (POMDP)
72804,44.0,PPO-MLP / CartPole-Masked (POMDP)
72812,47.0,PPO-MLP / CartPole-Masked (POMDP)
72832,55.0,PPO-MLP / CartPole-Masked (POMDP)
72844,35.0,PPO-MLP / CartPole-Masked (POMDP)
72996,37.0,PPO-MLP / CartPole-Masked (POMDP)
73052,59.0,PPO-MLP / CartPole-Masked (POMDP)
73108,27.0,PPO-MLP / CartPole-Masked (POMDP)
73132,19.0,PPO-MLP / CartPole-Masked (POMDP)
73200,91.0,PPO-MLP / CartPole-Masked (POMDP)
73260,14.0,PPO-MLP / CartPole-Masked (POMDP)
73272,116.0,PPO-MLP / CartPole-Masked (POMDP)
73296,46.0,PPO-MLP / CartPole-Masked (POMDP)
73340,51.0,PPO-MLP / CartPole-Masked (POMDP)
73392,32.0,PPO-MLP / CartPole-Masked (POMDP)
73568,56.0,PPO-MLP / CartPole-Masked (POMDP)
73664,23.0,PPO-MLP / CartPole-Masked (POMDP)
73696,99.0,PPO-MLP / CartPole-Masked (POMDP)
73756,90.0,PPO-MLP / CartPole-Masked (POMDP)
73828,32.0,PPO-MLP / CartPole-Masked (POMDP)
73860,48.0,PPO-MLP / CartPole-Masked (POMDP)
73908,11.0,PPO-MLP / CartPole-Masked (POMDP)
73940,166.0,PPO-MLP / CartPole-Masked (POMDP)
74008,44.0,PPO-MLP / CartPole-Masked (POMDP)
74076,33.0,PPO-MLP / CartPole-Masked (POMDP)
74096,46.0,PPO-MLP / CartPole-Masked (POMDP)
74132,93.0,PPO-MLP / CartPole-Masked (POMDP)
74248,37.0,PPO-MLP / CartPole-Masked (POMDP)
74272,34.0,PPO-MLP / CartPole-Masked (POMDP)
74308,14.0,PPO-MLP / CartPole-Masked (POMDP)
74324,12.0,PPO-MLP / CartPole-Masked (POMDP)
74372,90.0,PPO-MLP / CartPole-Masked (POMDP)
74488,40.0,PPO-MLP / CartPole-Masked (POMDP)
74560,120.0,PPO-MLP / CartPole-Masked (POMDP)
74656,70.0,PPO-MLP / CartPole-Masked (POMDP)
74692,50.0,PPO-MLP / CartPole-Masked (POMDP)
