step,return,config
99852,336.0,PPO-MLP / CartPole (MDP)
100276,500.0,PPO-MLP / CartPole (MDP)
100828,500.0,PPO-MLP / CartPole (MDP)
101656,450.0,PPO-MLP / CartPole (MDP)
101728,500.0,PPO-MLP / CartPole (MDP)
102244,491.0,PPO-MLP / CartPole (MDP)
102708,262.0,PPO-MLP / CartPole (MDP)
102832,500.0,PPO-MLP / CartPole (MDP)
103580,462.0,PPO-MLP / CartPole (MDP)
104248,500.0,PPO-MLP / CartPole (MDP)
104256,386.0,PPO-MLP / CartPole (MDP)
104596,440.0,PPO-MLP / CartPole (MDP)
104808,137.0,PPO-MLP / CartPole (MDP)
105576,498.0,PPO-MLP / CartPole (MDP)
105840,397.0,PPO-MLP / CartPole (MDP)
105920,330.0,PPO-MLP / CartPole (MDP)
106812,500.0,PPO-MLP / CartPole (MDP)
107032,363.0,PPO-MLP / CartPole (MDP)
107388,386.0,PPO-MLP / CartPole (MDP)
107620,424.0,PPO-MLP / CartPole (MDP)
108300,227.0,PPO-MLP / CartPole (MDP)
108432,404.0,PPO-MLP / CartPole (MDP)
108452,354.0,PPO-MLP / CartPole (MDP)
109200,224.0,PPO-MLP / CartPole (MDP)
109320,424.0,PPO-MLP / CartPole (MDP)
109752,329.0,PPO-MLP / CartPole (MDP)
110044,397.0,PPO-MLP / CartPole (MDP)
110192,247.0,PPO-MLP / CartPole (MDP)
110476,180.0,PPO-MLP / CartPole (MDP)
111080,221.0,PPO-MLP / CartPole (MDP)
111316,498.0,PPO-MLP / CartPole (MDP)
111824,336.0,PPO-MLP / CartPole (MDP)
111992,168.0,PPO-MLP / CartPole (MDP)
112004,489.0,PPO-MLP / CartPole (MDP)
112168,271.0,PPO-MLP / CartPole (MDP)
113440,361.0,PPO-MLP / CartPole (MDP)
113524,338.0,PPO-MLP / CartPole (MDP)
113632,451.0,PPO-MLP / CartPole (MDP)
114008,500.0,PPO-MLP / CartPole (MDP)
114508,266.0,PPO-MLP / CartPole (MDP)
115000,368.0,PPO-MLP / CartPole (MDP)
115224,397.0,PPO-MLP / CartPole (MDP)
115268,314.0,PPO-MLP / CartPole (MDP)
115628,279.0,PPO-MLP / CartPole (MDP)
116424,299.0,PPO-MLP / CartPole (MDP)
117004,500.0,PPO-MLP / CartPole (MDP)
117272,500.0,PPO-MLP / CartPole (MDP)
117632,500.0,PPO-MLP / CartPole (MDP)
118092,271.0,PPO-MLP / CartPole (MDP)
118428,500.0,PPO-MLP / CartPole (MDP)
119112,459.0,PPO-MLP / CartPole (MDP)
119596,120.0,PPO-MLP / CartPole (MDP)
119636,500.0,PPO-MLP / CartPole (MDP)
119992,474.0,PPO-MLP / CartPole (MDP)
120432,500.0,PPO-MLP / CartPole (MDP)
120552,228.0,PPO-MLP / CartPole (MDP)
121104,376.0,PPO-MLP / CartPole (MDP)
121240,311.0,PPO-MLP / CartPole (MDP)
121364,202.0,PPO-MLP / CartPole (MDP)
121992,389.0,PPO-MLP / CartPole (MDP)
122012,192.0,PPO-MLP / CartPole (MDP)
122776,195.0,PPO-MLP / CartPole (MDP)
122844,434.0,PPO-MLP / CartPole (MDP)
123056,260.0,PPO-MLP / CartPole (MDP)
123116,437.0,PPO-MLP / CartPole (MDP)
123556,177.0,PPO-MLP / CartPole (MDP)
123868,272.0,PPO-MLP / CartPole (MDP)
125060,500.0,PPO-MLP / CartPole (MDP)
125120,500.0,PPO-MLP / CartPole (MDP)
125204,333.0,PPO-MLP / CartPole (MDP)
125560,500.0,PPO-MLP / CartPole (MDP)
126184,280.0,PPO-MLP / CartPole (MDP)
126536,332.0,PPO-MLP / CartPole (MDP)
126920,449.0,PPO-MLP / CartPole (MDP)
127120,389.0,PPO-MLP / CartPole (MDP)
127644,364.0,PPO-MLP / CartPole (MDP)
127788,216.0,PPO-MLP / CartPole (MDP)
127864,331.0,PPO-MLP / CartPole (MDP)
128508,215.0,PPO-MLP / CartPole (MDP)
128816,423.0,PPO-MLP / CartPole (MDP)
129256,347.0,PPO-MLP / CartPole (MDP)
129624,278.0,PPO-MLP / CartPole (MDP)
129792,500.0,PPO-MLP / CartPole (MDP)
130560,435.0,PPO-MLP / CartPole (MDP)
130612,338.0,PPO-MLP / CartPole (MDP)
130900,276.0,PPO-MLP / CartPole (MDP)
131628,500.0,PPO-MLP / CartPole (MDP)
131960,349.0,PPO-MLP / CartPole (MDP)
132616,500.0,PPO-MLP / CartPole (MDP)
132736,458.0,PPO-MLP / CartPole (MDP)
133632,500.0,PPO-MLP / CartPole (MDP)
133964,500.0,PPO-MLP / CartPole (MDP)
133988,312.0,PPO-MLP / CartPole (MDP)
134356,180.0,PPO-MLP / CartPole (MDP)
134548,482.0,PPO-MLP / CartPole (MDP)
135684,423.0,PPO-MLP / CartPole (MDP)
135968,500.0,PPO-MLP / CartPole (MDP)
136360,500.0,PPO-MLP / CartPole (MDP)
136372,455.0,PPO-MLP / CartPole (MDP)
137688,500.0,PPO-MLP / CartPole (MDP)
137824,463.0,PPO-MLP / CartPole (MDP)
138364,500.0,PPO-MLP / CartPole (MDP)
138376,500.0,PPO-MLP / CartPole (MDP)
139460,270.0,PPO-MLP / CartPole (MDP)
139692,500.0,PPO-MLP / CartPole (MDP)
139828,500.0,PPO-MLP / CartPole (MDP)
140280,478.0,PPO-MLP / CartPole (MDP)
141464,500.0,PPO-MLP / CartPole (MDP)
141696,500.0,PPO-MLP / CartPole (MDP)
141832,500.0,PPO-MLP / CartPole (MDP)
142284,500.0,PPO-MLP / CartPole (MDP)
143468,500.0,PPO-MLP / CartPole (MDP)
143700,500.0,PPO-MLP / CartPole (MDP)
143836,500.0,PPO-MLP / CartPole (MDP)
143872,396.0,PPO-MLP / CartPole (MDP)
145464,440.0,PPO-MLP / CartPole (MDP)
145472,500.0,PPO-MLP / CartPole (MDP)
145776,475.0,PPO-MLP / CartPole (MDP)
145840,500.0,PPO-MLP / CartPole (MDP)
147180,426.0,PPO-MLP / CartPole (MDP)
147468,500.0,PPO-MLP / CartPole (MDP)
147616,443.0,PPO-MLP / CartPole (MDP)
147688,477.0,PPO-MLP / CartPole (MDP)
149052,395.0,PPO-MLP / CartPole (MDP)
149184,500.0,PPO-MLP / CartPole (MDP)
149444,456.0,PPO-MLP / CartPole (MDP)
149692,500.0,PPO-MLP / CartPole (MDP)
150808,438.0,PPO-MLP / CartPole (MDP)
151188,500.0,PPO-MLP / CartPole (MDP)
151448,500.0,PPO-MLP / CartPole (MDP)
151696,500.0,PPO-MLP / CartPole (MDP)
152268,364.0,PPO-MLP / CartPole (MDP)
152608,354.0,PPO-MLP / CartPole (MDP)
152656,239.0,PPO-MLP / CartPole (MDP)
152900,157.0,PPO-MLP / CartPole (MDP)
153344,473.0,PPO-MLP / CartPole (MDP)
153716,276.0,PPO-MLP / CartPole (MDP)
154336,358.0,PPO-MLP / CartPole (MDP)
154404,436.0,PPO-MLP / CartPole (MDP)
154936,397.0,PPO-MLP / CartPole (MDP)
155564,461.0,PPO-MLP / CartPole (MDP)
156204,466.0,PPO-MLP / CartPole (MDP)
156408,500.0,PPO-MLP / CartPole (MDP)
156572,251.0,PPO-MLP / CartPole (MDP)
156940,500.0,PPO-MLP / CartPole (MDP)
157456,261.0,PPO-MLP / CartPole (MDP)
158064,372.0,PPO-MLP / CartPole (MDP)
158160,488.0,PPO-MLP / CartPole (MDP)
158732,318.0,PPO-MLP / CartPole (MDP)
158860,479.0,PPO-MLP / CartPole (MDP)
158864,175.0,PPO-MLP / CartPole (MDP)
159108,260.0,PPO-MLP / CartPole (MDP)
159940,269.0,PPO-MLP / CartPole (MDP)
160040,326.0,PPO-MLP / CartPole (MDP)
160632,441.0,PPO-MLP / CartPole (MDP)
161112,500.0,PPO-MLP / CartPole (MDP)
161344,325.0,PPO-MLP / CartPole (MDP)
161944,500.0,PPO-MLP / CartPole (MDP)
162440,331.0,PPO-MLP / CartPole (MDP)
162556,152.0,PPO-MLP / CartPole (MDP)
162636,500.0,PPO-MLP / CartPole (MDP)
162964,404.0,PPO-MLP / CartPole (MDP)
163376,204.0,PPO-MLP / CartPole (MDP)
163440,249.0,PPO-MLP / CartPole (MDP)
164032,163.0,PPO-MLP / CartPole (MDP)
164052,353.0,PPO-MLP / CartPole (MDP)
164968,500.0,PPO-MLP / CartPole (MDP)
165444,500.0,PPO-MLP / CartPole (MDP)
165824,447.0,PPO-MLP / CartPole (MDP)
166056,500.0,PPO-MLP / CartPole (MDP)
166516,267.0,PPO-MLP / CartPole (MDP)
166972,500.0,PPO-MLP / CartPole (MDP)
167292,193.0,PPO-MLP / CartPole (MDP)
167380,330.0,PPO-MLP / CartPole (MDP)
167828,500.0,PPO-MLP / CartPole (MDP)
168128,288.0,PPO-MLP / CartPole (MDP)
168456,290.0,PPO-MLP / CartPole (MDP)
169236,276.0,PPO-MLP / CartPole (MDP)
169384,500.0,PPO-MLP / CartPole (MDP)
169832,500.0,PPO-MLP / CartPole (MDP)
170024,391.0,PPO-MLP / CartPole (MDP)
171048,452.0,PPO-MLP / CartPole (MDP)
171364,334.0,PPO-MLP / CartPole (MDP)
171388,500.0,PPO-MLP / CartPole (MDP)
171836,500.0,PPO-MLP / CartPole (MDP)
172292,225.0,PPO-MLP / CartPole (MDP)
172320,238.0,PPO-MLP / CartPole (MDP)
172668,404.0,PPO-MLP / CartPole (MDP)
173840,500.0,PPO-MLP / CartPole (MDP)
173912,404.0,PPO-MLP / CartPole (MDP)
174324,500.0,PPO-MLP / CartPole (MDP)
174672,500.0,PPO-MLP / CartPole (MDP)
175680,338.0,PPO-MLP / CartPole (MDP)
175824,477.0,PPO-MLP / CartPole (MDP)
175844,500.0,PPO-MLP / CartPole (MDP)
176676,500.0,PPO-MLP / CartPole (MDP)
176760,269.0,PPO-MLP / CartPole (MDP)
177828,500.0,PPO-MLP / CartPole (MDP)
177848,500.0,PPO-MLP / CartPole (MDP)
177992,328.0,PPO-MLP / CartPole (MDP)
178396,408.0,PPO-MLP / CartPole (MDP)
179000,287.0,PPO-MLP / CartPole (MDP)
179828,499.0,PPO-MLP / CartPole (MDP)
179984,396.0,PPO-MLP / CartPole (MDP)
179996,500.0,PPO-MLP / CartPole (MDP)
181004,500.0,PPO-MLP / CartPole (MDP)
181832,500.0,PPO-MLP / CartPole (MDP)
181988,500.0,PPO-MLP / CartPole (MDP)
182000,500.0,PPO-MLP / CartPole (MDP)
182388,345.0,PPO-MLP / CartPole (MDP)
182792,197.0,PPO-MLP / CartPole (MDP)
182868,219.0,PPO-MLP / CartPole (MDP)
183216,345.0,PPO-MLP / CartPole (MDP)
183460,267.0,PPO-MLP / CartPole (MDP)
183728,233.0,PPO-MLP / CartPole (MDP)
184096,306.0,PPO-MLP / CartPole (MDP)
184288,206.0,PPO-MLP / CartPole (MDP)
184500,320.0,PPO-MLP / CartPole (MDP)
184816,179.0,PPO-MLP / CartPole (MDP)
185396,276.0,PPO-MLP / CartPole (MDP)
185732,500.0,PPO-MLP / CartPole (MDP)
185824,251.0,PPO-MLP / CartPole (MDP)
185884,345.0,PPO-MLP / CartPole (MDP)
186588,213.0,PPO-MLP / CartPole (MDP)
186980,288.0,PPO-MLP / CartPole (MDP)
187188,325.0,PPO-MLP / CartPole (MDP)
187400,500.0,PPO-MLP / CartPole (MDP)
188160,294.0,PPO-MLP / CartPole (MDP)
188204,403.0,PPO-MLP / CartPole (MDP)
188440,312.0,PPO-MLP / CartPole (MDP)
189336,483.0,PPO-MLP / CartPole (MDP)
189364,300.0,PPO-MLP / CartPole (MDP)
190208,500.0,PPO-MLP / CartPole (MDP)
190408,491.0,PPO-MLP / CartPole (MDP)
191340,500.0,PPO-MLP / CartPole (MDP)
191368,500.0,PPO-MLP / CartPole (MDP)
191524,278.0,PPO-MLP / CartPole (MDP)
192212,500.0,PPO-MLP / CartPole (MDP)
192996,367.0,PPO-MLP / CartPole (MDP)
193344,500.0,PPO-MLP / CartPole (MDP)
193372,500.0,PPO-MLP / CartPole (MDP)
194204,497.0,PPO-MLP / CartPole (MDP)
194652,319.0,PPO-MLP / CartPole (MDP)
194936,484.0,PPO-MLP / CartPole (MDP)
195348,500.0,PPO-MLP / CartPole (MDP)
195664,364.0,PPO-MLP / CartPole (MDP)
196004,337.0,PPO-MLP / CartPole (MDP)
196596,414.0,PPO-MLP / CartPole (MDP)
197040,343.0,PPO-MLP / CartPole (MDP)
197352,500.0,PPO-MLP / CartPole (MDP)
198008,500.0,PPO-MLP / CartPole (MDP)
198352,327.0,PPO-MLP / CartPole (MDP)
198600,500.0,PPO-MLP / CartPole (MDP)
198872,379.0,PPO-MLP / CartPole (MDP)
199500,286.0,PPO-MLP / CartPole (MDP)
200012,500.0,PPO-MLP / CartPole (MDP)
200336,208.0,PPO-MLP / CartPole (MDP)
200604,500.0,PPO-MLP / CartPole (MDP)
200876,500.0,PPO-MLP / CartPole (MDP)
201008,248.0,PPO-MLP / CartPole (MDP)
201620,253.0,PPO-MLP / CartPole (MDP)
201912,225.0,PPO-MLP / CartPole (MDP)
202020,285.0,PPO-MLP / CartPole (MDP)
202340,500.0,PPO-MLP / CartPole (MDP)
202716,173.0,PPO-MLP / CartPole (MDP)
203172,314.0,PPO-MLP / CartPole (MDP)
203544,480.0,PPO-MLP / CartPole (MDP)
203600,314.0,PPO-MLP / CartPole (MDP)
203844,167.0,PPO-MLP / CartPole (MDP)
204720,500.0,PPO-MLP / CartPole (MDP)
204720,218.0,PPO-MLP / CartPole (MDP)
205000,349.0,PPO-MLP / CartPole (MDP)
205120,393.0,PPO-MLP / CartPole (MDP)
205660,234.0,PPO-MLP / CartPole (MDP)
206068,336.0,PPO-MLP / CartPole (MDP)
206428,326.0,PPO-MLP / CartPole (MDP)
206624,405.0,PPO-MLP / CartPole (MDP)
207024,340.0,PPO-MLP / CartPole (MDP)
207344,318.0,PPO-MLP / CartPole (MDP)
207932,375.0,PPO-MLP / CartPole (MDP)
208356,432.0,PPO-MLP / CartPole (MDP)
208924,394.0,PPO-MLP / CartPole (MDP)
209028,500.0,PPO-MLP / CartPole (MDP)
209096,290.0,PPO-MLP / CartPole (MDP)
210360,500.0,PPO-MLP / CartPole (MDP)
210928,500.0,PPO-MLP / CartPole (MDP)
211032,500.0,PPO-MLP / CartPole (MDP)
211100,500.0,PPO-MLP / CartPole (MDP)
211800,359.0,PPO-MLP / CartPole (MDP)
212644,428.0,PPO-MLP / CartPole (MDP)
213036,500.0,PPO-MLP / CartPole (MDP)
213104,500.0,PPO-MLP / CartPole (MDP)
213308,376.0,PPO-MLP / CartPole (MDP)
214648,500.0,PPO-MLP / CartPole (MDP)
214880,443.0,PPO-MLP / CartPole (MDP)
215040,500.0,PPO-MLP / CartPole (MDP)
215312,500.0,PPO-MLP / CartPole (MDP)
216652,500.0,PPO-MLP / CartPole (MDP)
216728,353.0,PPO-MLP / CartPole (MDP)
216768,471.0,PPO-MLP / CartPole (MDP)
217044,500.0,PPO-MLP / CartPole (MDP)
217760,247.0,PPO-MLP / CartPole (MDP)
218656,500.0,PPO-MLP / CartPole (MDP)
218732,500.0,PPO-MLP / CartPole (MDP)
218936,293.0,PPO-MLP / CartPole (MDP)
219048,500.0,PPO-MLP / CartPole (MDP)
219712,263.0,PPO-MLP / CartPole (MDP)
220736,500.0,PPO-MLP / CartPole (MDP)
220940,500.0,PPO-MLP / CartPole (MDP)
221052,500.0,PPO-MLP / CartPole (MDP)
221716,500.0,PPO-MLP / CartPole (MDP)
222740,500.0,PPO-MLP / CartPole (MDP)
222944,500.0,PPO-MLP / CartPole (MDP)
223056,500.0,PPO-MLP / CartPole (MDP)
223720,500.0,PPO-MLP / CartPole (MDP)
224092,286.0,PPO-MLP / CartPole (MDP)
224348,322.0,PPO-MLP / CartPole (MDP)
224744,500.0,PPO-MLP / CartPole (MDP)
225528,358.0,PPO-MLP / CartPole (MDP)
225724,500.0,PPO-MLP / CartPole (MDP)
226352,500.0,PPO-MLP / CartPole (MDP)
226748,500.0,PPO-MLP / CartPole (MDP)
227532,500.0,PPO-MLP / CartPole (MDP)
227728,500.0,PPO-MLP / CartPole (MDP)
227804,362.0,PPO-MLP / CartPole (MDP)
228752,500.0,PPO-MLP / CartPole (MDP)
228984,362.0,PPO-MLP / CartPole (MDP)
229292,371.0,PPO-MLP / CartPole (MDP)
229732,500.0,PPO-MLP / CartPole (MDP)
230756,500.0,PPO-MLP / CartPole (MDP)
230988,500.0,PPO-MLP / CartPole (MDP)
231296,500.0,PPO-MLP / CartPole (MDP)
231736,500.0,PPO-MLP / CartPole (MDP)
232760,500.0,PPO-MLP / CartPole (MDP)
232992,500.0,PPO-MLP / CartPole (MDP)
233300,500.0,PPO-MLP / CartPole (MDP)
233740,500.0,PPO-MLP / CartPole (MDP)
234020,314.0,PPO-MLP / CartPole (MDP)
234996,500.0,PPO-MLP / CartPole (MDP)
235304,500.0,PPO-MLP / CartPole (MDP)
235744,500.0,PPO-MLP / CartPole (MDP)
236024,500.0,PPO-MLP / CartPole (MDP)
237000,500.0,PPO-MLP / CartPole (MDP)
237308,500.0,PPO-MLP / CartPole (MDP)
237744,429.0,PPO-MLP / CartPole (MDP)
237748,500.0,PPO-MLP / CartPole (MDP)
239004,500.0,PPO-MLP / CartPole (MDP)
239312,500.0,PPO-MLP / CartPole (MDP)
239748,500.0,PPO-MLP / CartPole (MDP)
239752,500.0,PPO-MLP / CartPole (MDP)
241008,500.0,PPO-MLP / CartPole (MDP)
241316,500.0,PPO-MLP / CartPole (MDP)
241752,500.0,PPO-MLP / CartPole (MDP)
241756,500.0,PPO-MLP / CartPole (MDP)
243012,500.0,PPO-MLP / CartPole (MDP)
243320,500.0,PPO-MLP / CartPole (MDP)
243756,500.0,PPO-MLP / CartPole (MDP)
243760,500.0,PPO-MLP / CartPole (MDP)
244312,137.0,PPO-MLP / CartPole (MDP)
244544,382.0,PPO-MLP / CartPole (MDP)
245324,500.0,PPO-MLP / CartPole (MDP)
245760,500.0,PPO-MLP / CartPole (MDP)
246316,500.0,PPO-MLP / CartPole (MDP)
246548,500.0,PPO-MLP / CartPole (MDP)
246708,236.0,PPO-MLP / CartPole (MDP)
247328,500.0,PPO-MLP / CartPole (MDP)
247752,300.0,PPO-MLP / CartPole (MDP)
248320,500.0,PPO-MLP / CartPole (MDP)
248712,500.0,PPO-MLP / CartPole (MDP)
249332,500.0,PPO-MLP / CartPole (MDP)
249756,500.0,PPO-MLP / CartPole (MDP)
250324,500.0,PPO-MLP / CartPole (MDP)
250716,500.0,PPO-MLP / CartPole (MDP)
251336,500.0,PPO-MLP / CartPole (MDP)
251760,500.0,PPO-MLP / CartPole (MDP)
252068,435.0,PPO-MLP / CartPole (MDP)
252720,500.0,PPO-MLP / CartPole (MDP)
253340,500.0,PPO-MLP / CartPole (MDP)
253764,500.0,PPO-MLP / CartPole (MDP)
254072,500.0,PPO-MLP / CartPole (MDP)
254152,357.0,PPO-MLP / CartPole (MDP)
255344,500.0,PPO-MLP / CartPole (MDP)
255768,500.0,PPO-MLP / CartPole (MDP)
256076,500.0,PPO-MLP / CartPole (MDP)
256156,500.0,PPO-MLP / CartPole (MDP)
257348,500.0,PPO-MLP / CartPole (MDP)
257772,500.0,PPO-MLP / CartPole (MDP)
258080,500.0,PPO-MLP / CartPole (MDP)
258160,500.0,PPO-MLP / CartPole (MDP)
259352,500.0,PPO-MLP / CartPole (MDP)
259776,500.0,PPO-MLP / CartPole (MDP)
260084,500.0,PPO-MLP / CartPole (MDP)
260164,500.0,PPO-MLP / CartPole (MDP)
261356,500.0,PPO-MLP / CartPole (MDP)
261780,500.0,PPO-MLP / CartPole (MDP)
262088,500.0,PPO-MLP / CartPole (MDP)
262168,500.0,PPO-MLP / CartPole (MDP)
263360,500.0,PPO-MLP / CartPole (MDP)
263784,500.0,PPO-MLP / CartPole (MDP)
264092,500.0,PPO-MLP / CartPole (MDP)
264172,500.0,PPO-MLP / CartPole (MDP)
265364,500.0,PPO-MLP / CartPole (MDP)
265788,500.0,PPO-MLP / CartPole (MDP)
266096,500.0,PPO-MLP / CartPole (MDP)
266176,500.0,PPO-MLP / CartPole (MDP)
266660,120.0,PPO-MLP / CartPole (MDP)
267368,500.0,PPO-MLP / CartPole (MDP)
267792,500.0,PPO-MLP / CartPole (MDP)
268100,500.0,PPO-MLP / CartPole (MDP)
268664,500.0,PPO-MLP / CartPole (MDP)
269372,500.0,PPO-MLP / CartPole (MDP)
269796,500.0,PPO-MLP / CartPole (MDP)
270104,500.0,PPO-MLP / CartPole (MDP)
270668,500.0,PPO-MLP / CartPole (MDP)
271376,500.0,PPO-MLP / CartPole (MDP)
271408,325.0,PPO-MLP / CartPole (MDP)
271800,500.0,PPO-MLP / CartPole (MDP)
272176,376.0,PPO-MLP / CartPole (MDP)
273380,500.0,PPO-MLP / CartPole (MDP)
273412,500.0,PPO-MLP / CartPole (MDP)
273804,500.0,PPO-MLP / CartPole (MDP)
274180,500.0,PPO-MLP / CartPole (MDP)
275384,500.0,PPO-MLP / CartPole (MDP)
275416,500.0,PPO-MLP / CartPole (MDP)
275808,500.0,PPO-MLP / CartPole (MDP)
276184,500.0,PPO-MLP / CartPole (MDP)
277388,500.0,PPO-MLP / CartPole (MDP)
277420,500.0,PPO-MLP / CartPole (MDP)
277812,500.0,PPO-MLP / CartPole (MDP)
278188,500.0,PPO-MLP / CartPole (MDP)
279392,500.0,PPO-MLP / CartPole (MDP)
279424,500.0,PPO-MLP / CartPole (MDP)
279816,500.0,PPO-MLP / CartPole (MDP)
280192,500.0,PPO-MLP / CartPole (MDP)
281396,500.0,PPO-MLP / CartPole (MDP)
281428,500.0,PPO-MLP / CartPole (MDP)
281820,500.0,PPO-MLP / CartPole (MDP)
282196,500.0,PPO-MLP / CartPole (MDP)
282784,240.0,PPO-MLP / CartPole (MDP)
283400,500.0,PPO-MLP / CartPole (MDP)
283432,500.0,PPO-MLP / CartPole (MDP)
284200,500.0,PPO-MLP / CartPole (MDP)
284788,500.0,PPO-MLP / CartPole (MDP)
285404,500.0,PPO-MLP / CartPole (MDP)
285436,500.0,PPO-MLP / CartPole (MDP)
286204,500.0,PPO-MLP / CartPole (MDP)
286788,499.0,PPO-MLP / CartPole (MDP)
287408,500.0,PPO-MLP / CartPole (MDP)
287440,500.0,PPO-MLP / CartPole (MDP)
288208,500.0,PPO-MLP / CartPole (MDP)
288560,287.0,PPO-MLP / CartPole (MDP)
288792,500.0,PPO-MLP / CartPole (MDP)
289444,500.0,PPO-MLP / CartPole (MDP)
290212,500.0,PPO-MLP / CartPole (MDP)
290564,500.0,PPO-MLP / CartPole (MDP)
290796,500.0,PPO-MLP / CartPole (MDP)
291448,500.0,PPO-MLP / CartPole (MDP)
292216,500.0,PPO-MLP / CartPole (MDP)
292568,500.0,PPO-MLP / CartPole (MDP)
292800,500.0,PPO-MLP / CartPole (MDP)
293452,500.0,PPO-MLP / CartPole (MDP)
294220,500.0,PPO-MLP / CartPole (MDP)
294572,500.0,PPO-MLP / CartPole (MDP)
294804,500.0,PPO-MLP / CartPole (MDP)
295456,500.0,PPO-MLP / CartPole (MDP)
296224,500.0,PPO-MLP / CartPole (MDP)
296576,500.0,PPO-MLP / CartPole (MDP)
296808,500.0,PPO-MLP / CartPole (MDP)
297460,500.0,PPO-MLP / CartPole (MDP)
298228,500.0,PPO-MLP / CartPole (MDP)
298580,500.0,PPO-MLP / CartPole (MDP)
298812,500.0,PPO-MLP / CartPole (MDP)
298868,351.0,PPO-MLP / CartPole (MDP)
