step,return,config
19112,0.4893877551020408,PPO-MLP / MiniGrid-MemoryS7
19112,0.0,PPO-MLP / MiniGrid-MemoryS7
19160,0.0,PPO-MLP / MiniGrid-MemoryS7
19184,0.0,PPO-MLP / MiniGrid-MemoryS7
19256,0.0,PPO-MLP / MiniGrid-MemoryS7
19376,0.9485714285714286,PPO-MLP / MiniGrid-MemoryS7
19400,0.9044897959183673,PPO-MLP / MiniGrid-MemoryS7
19464,0.0,PPO-MLP / MiniGrid-MemoryS7
19464,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
19472,0.0,PPO-MLP / MiniGrid-MemoryS7
19496,0.0,PPO-MLP / MiniGrid-MemoryS7
19504,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
19528,0.0,PPO-MLP / MiniGrid-MemoryS7
19536,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
19576,0.0,PPO-MLP / MiniGrid-MemoryS7
19584,0.0,PPO-MLP / MiniGrid-MemoryS7
19584,0.0,PPO-MLP / MiniGrid-MemoryS7
19600,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
19608,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
19648,0.0,PPO-MLP / MiniGrid-MemoryS7
19696,0.0,PPO-MLP / MiniGrid-MemoryS7
19704,0.9485714285714286,PPO-MLP / MiniGrid-MemoryS7
19744,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
19808,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
19848,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
19888,0.6473469387755102,PPO-MLP / MiniGrid-MemoryS7
19904,0.0,PPO-MLP / MiniGrid-MemoryS7
19944,0.0,PPO-MLP / MiniGrid-MemoryS7
19960,0.8310204081632653,PPO-MLP / MiniGrid-MemoryS7
19968,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
20024,0.0,PPO-MLP / MiniGrid-MemoryS7
20040,0.0,PPO-MLP / MiniGrid-MemoryS7
20064,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
20096,0.9338775510204081,PPO-MLP / MiniGrid-MemoryS7
20136,0.0,PPO-MLP / MiniGrid-MemoryS7
20136,0.0,PPO-MLP / MiniGrid-MemoryS7
20160,0.0,PPO-MLP / MiniGrid-MemoryS7
20200,0.0,PPO-MLP / MiniGrid-MemoryS7
20208,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
