step,return,k,config,seed
57572,43.0,1,framestack_k1,1
57580,44.0,1,framestack_k1,1
57772,47.0,1,framestack_k1,1
57800,56.0,1,framestack_k1,1
57852,76.0,1,framestack_k1,1
57960,127.0,1,framestack_k1,1
57988,46.0,1,framestack_k1,1
58072,74.0,1,framestack_k1,1
58072,27.0,1,framestack_k1,1
58076,55.0,1,framestack_k1,1
58320,61.0,1,framestack_k1,1
58320,82.0,1,framestack_k1,1
58328,62.0,1,framestack_k1,1
58468,98.0,1,framestack_k1,1
58532,50.0,1,framestack_k1,1
58552,57.0,1,framestack_k1,1
58560,59.0,1,framestack_k1,1
58676,51.0,1,framestack_k1,1
58708,38.0,1,framestack_k1,1
58724,47.0,1,framestack_k1,1
58816,34.0,1,framestack_k1,1
58876,37.0,1,framestack_k1,1
59020,50.0,1,framestack_k1,1
59064,125.0,1,framestack_k1,1
59136,64.0,1,framestack_k1,1
59148,109.0,1,framestack_k1,1
59200,12.0,1,framestack_k1,1
59236,42.0,1,framestack_k1,1
59244,10.0,1,framestack_k1,1
59324,19.0,1,framestack_k1,1
59340,79.0,1,framestack_k1,1
59500,39.0,1,framestack_k1,1
59596,89.0,1,framestack_k1,1
59596,67.0,1,framestack_k1,1
59700,25.0,1,framestack_k1,1
59704,141.0,1,framestack_k1,1
59708,51.0,1,framestack_k1,1
59852,35.0,1,framestack_k1,1
59900,75.0,1,framestack_k1,1
59940,58.0,1,framestack_k1,1
60080,44.0,1,framestack_k1,1
60112,102.0,1,framestack_k1,1
60132,69.0,1,framestack_k1,1
60204,65.0,1,framestack_k1,1
60248,33.0,1,framestack_k1,1
60260,31.0,1,framestack_k1,1
60304,55.0,1,framestack_k1,1
60328,30.0,1,framestack_k1,1
60412,37.0,1,framestack_k1,1
60432,45.0,1,framestack_k1,1
60448,35.0,1,framestack_k1,1
60524,48.0,1,framestack_k1,1
60636,55.0,1,framestack_k1,1
60820,45.0,1,framestack_k1,1
60836,77.0,1,framestack_k1,1
60860,102.0,1,framestack_k1,1
60968,133.0,1,framestack_k1,1
61036,49.0,1,framestack_k1,1
61088,66.0,1,framestack_k1,1
61160,30.0,1,framestack_k1,1
61200,57.0,1,framestack_k1,1
61240,94.0,1,framestack_k1,1
61260,42.0,1,framestack_k1,1
61300,34.0,1,framestack_k1,1
61368,41.0,1,framestack_k1,1
61432,42.0,1,framestack_k1,1
61500,32.0,1,framestack_k1,1
61504,50.0,1,framestack_k1,1
61580,36.0,1,framestack_k1,1
61592,87.0,1,framestack_k1,1
61632,32.0,1,framestack_k1,1
61748,60.0,1,framestack_k1,1
61788,51.0,1,framestack_k1,1
61832,59.0,1,framestack_k1,1
61928,23.0,1,framestack_k1,1
61964,82.0,1,framestack_k1,1
61980,57.0,1,framestack_k1,1
62040,62.0,1,framestack_k1,1
62068,25.0,1,framestack_k1,1
62140,39.0,1,framestack_k1,1
62140,52.0,1,framestack_k1,1
62176,33.0,1,framestack_k1,1
62216,18.0,1,framestack_k1,1
62340,49.0,1,framestack_k1,1
62392,43.0,1,framestack_k1,1
62396,81.0,1,framestack_k1,1
62440,24.0,1,framestack_k1,1
62472,73.0,1,framestack_k1,1
62508,16.0,1,framestack_k1,1
62568,43.0,1,framestack_k1,1
62612,25.0,1,framestack_k1,1
62676,69.0,1,framestack_k1,1
62680,51.0,1,framestack_k1,1
62800,57.0,1,framestack_k1,1
62808,48.0,1,framestack_k1,1
62852,43.0,1,framestack_k1,1
62920,27.0,1,framestack_k1,1
62932,62.0,1,framestack_k1,1
62944,35.0,1,framestack_k1,1
63060,34.0,1,framestack_k1,1
63092,59.0,1,framestack_k1,1
63144,49.0,1,framestack_k1,1
63164,57.0,1,framestack_k1,1
63216,30.0,1,framestack_k1,1
63216,38.0,1,framestack_k1,1
63416,49.0,1,framestack_k1,1
63424,64.0,1,framestack_k1,1
63492,68.0,1,framestack_k1,1
63492,86.0,1,framestack_k1,1
63600,43.0,1,framestack_k1,1
63612,48.0,1,framestack_k1,1
63676,45.0,1,framestack_k1,1
63712,54.0,1,framestack_k1,1
63748,33.0,1,framestack_k1,1
63816,53.0,1,framestack_k1,1
63856,35.0,1,framestack_k1,1
63888,52.0,1,framestack_k1,1
63972,28.0,1,framestack_k1,1
64028,69.0,1,framestack_k1,1
64108,54.0,1,framestack_k1,1
64144,81.0,1,framestack_k1,1
64216,60.0,1,framestack_k1,1
64256,56.0,1,framestack_k1,1
64288,44.0,1,framestack_k1,1
64372,28.0,1,framestack_k1,1
64408,47.0,1,framestack_k1,1
64416,67.0,1,framestack_k1,1
64528,29.0,1,framestack_k1,1
64572,49.0,1,framestack_k1,1
64584,41.0,1,framestack_k1,1
64600,77.0,1,framestack_k1,1
64700,42.0,1,framestack_k1,1
64772,49.0,1,framestack_k1,1
64772,46.0,1,framestack_k1,1
64784,45.0,1,framestack_k1,1
64820,11.0,1,framestack_k1,1
64840,34.0,1,framestack_k1,1
64908,30.0,1,framestack_k1,1
64984,18.0,1,framestack_k1,1
65020,61.0,1,framestack_k1,1
65032,52.0,1,framestack_k1,1
65104,65.0,1,framestack_k1,1
65116,32.0,1,framestack_k1,1
65248,56.0,1,framestack_k1,1
65312,51.0,1,framestack_k1,1
65340,55.0,1,framestack_k1,1
65408,16.0,1,framestack_k1,1
65416,95.0,1,framestack_k1,1
65536,31.0,1,framestack_k1,1
65568,63.0,1,framestack_k1,1
65636,54.0,1,framestack_k1,1
65716,36.0,1,framestack_k1,1
65772,13.0,1,framestack_k1,1
65808,139.0,1,framestack_k1,1
65824,46.0,1,framestack_k1,1
65852,78.0,1,framestack_k1,1
65940,21.0,1,framestack_k1,1
65988,44.0,1,framestack_k1,1
66012,59.0,1,framestack_k1,1
66016,47.0,1,framestack_k1,1
66168,44.0,1,framestack_k1,1
66216,49.0,1,framestack_k1,1
66240,56.0,1,framestack_k1,1
66256,78.0,1,framestack_k1,1
66316,18.0,1,framestack_k1,1
66336,41.0,1,framestack_k1,1
66424,26.0,1,framestack_k1,1
66460,60.0,1,framestack_k1,1
66548,52.0,1,framestack_k1,1
66596,42.0,1,framestack_k1,1
66644,45.0,1,framestack_k1,1
66688,107.0,1,framestack_k1,1
66700,37.0,1,framestack_k1,1
66932,57.0,1,framestack_k1,1
66940,73.0,1,framestack_k1,1
66944,86.0,1,framestack_k1,1
67032,24.0,1,framestack_k1,1
67088,13.0,1,framestack_k1,1
67108,104.0,1,framestack_k1,1
67124,44.0,1,framestack_k1,1
67200,22.0,1,framestack_k1,1
67264,80.0,1,framestack_k1,1
67288,40.0,1,framestack_k1,1
67396,76.0,1,framestack_k1,1
67444,60.0,1,framestack_k1,1
67448,45.0,1,framestack_k1,1
67472,45.0,1,framestack_k1,1
67640,60.0,1,framestack_k1,1
67660,46.0,1,framestack_k1,1
67744,74.0,1,framestack_k1,1
67760,77.0,1,framestack_k1,1
67768,26.0,1,framestack_k1,1
67912,37.0,1,framestack_k1,1
67944,49.0,1,framestack_k1,1
67948,44.0,1,framestack_k1,1
68004,90.0,1,framestack_k1,1
68088,43.0,1,framestack_k1,1
68168,54.0,1,framestack_k1,1
68232,71.0,1,framestack_k1,1
68300,52.0,1,framestack_k1,1
68348,44.0,1,framestack_k1,1
68400,98.0,1,framestack_k1,1
68496,23.0,1,framestack_k1,1
68524,43.0,1,framestack_k1,1
68588,88.0,1,framestack_k1,1
68628,32.0,1,framestack_k1,1
68632,82.0,1,framestack_k1,1
68672,36.0,1,framestack_k1,1
68712,30.0,1,framestack_k1,1
68748,29.0,1,framestack_k1,1
68792,29.0,1,framestack_k1,1
68824,47.0,1,framestack_k1,1
68896,45.0,1,framestack_k1,1
68912,40.0,1,framestack_k1,1
68944,37.0,1,framestack_k1,1
69048,37.0,1,framestack_k1,1
69064,29.0,1,framestack_k1,1
69092,66.0,1,framestack_k1,1
69180,32.0,1,framestack_k1,1
69224,32.0,1,framestack_k1,1
69236,42.0,1,framestack_k1,1
69292,94.0,1,framestack_k1,1
69304,16.0,1,framestack_k1,1
69364,45.0,1,framestack_k1,1
69408,45.0,1,framestack_k1,1
69524,39.0,1,framestack_k1,1
69576,12.0,1,framestack_k1,1
69604,74.0,1,framestack_k1,1
69628,54.0,1,framestack_k1,1
69676,95.0,1,framestack_k1,1
69748,29.0,1,framestack_k1,1
69816,52.0,1,framestack_k1,1
69848,42.0,1,framestack_k1,1
69860,27.0,1,framestack_k1,1
69936,29.0,1,framestack_k1,1
69984,33.0,1,framestack_k1,1
70060,49.0,1,framestack_k1,1
70068,122.0,1,framestack_k1,1
70116,13.0,1,framestack_k1,1
70132,36.0,1,framestack_k1,1
70200,65.0,1,framestack_k1,1
70212,35.0,1,framestack_k1,1
70276,18.0,1,framestack_k1,1
70324,27.0,1,framestack_k1,1
70452,83.0,1,framestack_k1,1
70532,63.0,1,framestack_k1,1
70532,99.0,1,framestack_k1,1
70564,27.0,1,framestack_k1,1
70616,20.0,1,framestack_k1,1
70652,29.0,1,framestack_k1,1
70776,112.0,1,framestack_k1,1
70788,42.0,1,framestack_k1,1
70804,59.0,1,framestack_k1,1
70860,17.0,1,framestack_k1,1
70932,69.0,1,framestack_k1,1
71028,62.0,1,framestack_k1,1
71080,68.0,1,framestack_k1,1
71184,62.0,1,framestack_k1,1
71196,83.0,1,framestack_k1,1
71328,35.0,1,framestack_k1,1
71332,62.0,1,framestack_k1,1
71360,40.0,1,framestack_k1,1
71460,32.0,1,framestack_k1,1
71460,107.0,1,framestack_k1,1
71512,37.0,1,framestack_k1,1
71576,28.0,1,framestack_k1,1
71584,62.0,1,framestack_k1,1
71648,46.0,1,framestack_k1,1
71680,41.0,1,framestack_k1,1
71760,45.0,1,framestack_k1,1
71792,27.0,1,framestack_k1,1
71916,30.0,1,framestack_k1,1
71916,66.0,1,framestack_k1,1
72052,116.0,1,framestack_k1,1
72120,50.0,1,framestack_k1,1
72124,51.0,1,framestack_k1,1
72160,26.0,1,framestack_k1,1
72188,15.0,1,framestack_k1,1
72192,107.0,1,framestack_k1,1
72252,32.0,1,framestack_k1,1
72288,24.0,1,framestack_k1,1
72364,42.0,1,framestack_k1,1
72448,39.0,1,framestack_k1,1
72576,52.0,1,framestack_k1,1
72592,107.0,1,framestack_k1,1
72668,103.0,1,framestack_k1,1
72736,71.0,1,framestack_k1,1
72840,25.0,1,framestack_k1,1
72840,61.0,1,framestack_k1,1
72920,85.0,1,framestack_k1,1
72924,63.0,1,framestack_k1,1
73048,51.0,1,framestack_k1,1
73048,30.0,1,framestack_k1,1
73112,15.0,1,framestack_k1,1
73196,68.0,1,framestack_k1,1
73244,48.0,1,framestack_k1,1
73320,119.0,1,framestack_k1,1
73392,48.0,1,framestack_k1,1
73456,85.0,1,framestack_k1,1
73468,36.0,1,framestack_k1,1
73504,27.0,1,framestack_k1,1
73648,35.0,1,framestack_k1,1
73672,53.0,1,framestack_k1,1
73708,14.0,1,framestack_k1,1
73748,69.0,1,framestack_k1,1
73772,131.0,1,framestack_k1,1
73828,38.0,1,framestack_k1,1
73888,44.0,1,framestack_k1,1
73924,43.0,1,framestack_k1,1
73936,40.0,1,framestack_k1,1
74048,54.0,1,framestack_k1,1
74100,52.0,1,framestack_k1,1
74124,49.0,1,framestack_k1,1
74164,56.0,1,framestack_k1,1
74168,16.0,1,framestack_k1,1
74232,45.0,1,framestack_k1,1
74328,23.0,1,framestack_k1,1
74340,43.0,1,framestack_k1,1
74344,43.0,1,framestack_k1,1
74348,55.0,1,framestack_k1,1
74408,19.0,1,framestack_k1,1
74440,24.0,1,framestack_k1,1
74532,46.0,1,framestack_k1,1
74588,36.0,1,framestack_k1,1
74696,40.0,1,framestack_k1,1
74724,93.0,1,framestack_k1,1
74804,98.0,1,framestack_k1,1
74936,32.0,1,framestack_k1,1
74956,91.0,1,framestack_k1,1
75012,18.0,1,framestack_k1,1
75020,80.0,1,framestack_k1,1
75124,25.0,1,framestack_k1,1
75172,39.0,1,framestack_k1,1
75200,60.0,1,framestack_k1,1
75240,28.0,1,framestack_k1,1
75264,134.0,1,framestack_k1,1
75332,32.0,1,framestack_k1,1
75408,58.0,1,framestack_k1,1
75476,58.0,1,framestack_k1,1
75520,46.0,1,framestack_k1,1
75544,69.0,1,framestack_k1,1
75548,34.0,1,framestack_k1,1
75616,34.0,1,framestack_k1,1
75704,45.0,1,framestack_k1,1
75724,43.0,1,framestack_k1,1
75844,74.0,1,framestack_k1,1
75872,36.0,1,framestack_k1,1
75872,41.0,1,framestack_k1,1
75912,73.0,1,framestack_k1,1
75976,25.0,1,framestack_k1,1
76004,22.0,1,framestack_k1,1
76008,40.0,1,framestack_k1,1
76064,47.0,1,framestack_k1,1
76120,28.0,1,framestack_k1,1
76120,35.0,1,framestack_k1,1
76240,29.0,1,framestack_k1,1
76276,66.0,1,framestack_k1,1
76332,52.0,1,framestack_k1,1
76388,80.0,1,framestack_k1,1
76420,44.0,1,framestack_k1,1
76444,13.0,1,framestack_k1,1
76448,42.0,1,framestack_k1,1
76448,28.0,1,framestack_k1,1
76548,24.0,1,framestack_k1,1
76556,26.0,1,framestack_k1,1
76572,31.0,1,framestack_k1,1
76672,28.0,1,framestack_k1,1
76692,67.0,1,framestack_k1,1
76740,47.0,1,framestack_k1,1
76816,30.0,1,framestack_k1,1
76848,26.0,1,framestack_k1,1
76864,47.0,1,framestack_k1,1
76936,29.0,1,framestack_k1,1
76964,97.0,1,framestack_k1,1
76972,30.0,1,framestack_k1,1
76988,30.0,1,framestack_k1,1
77044,26.0,1,framestack_k1,1
77060,21.0,1,framestack_k1,1
77132,35.0,1,framestack_k1,1
77180,33.0,1,framestack_k1,1
77352,42.0,1,framestack_k1,1
77380,103.0,1,framestack_k1,1
77388,63.0,1,framestack_k1,1
77400,84.0,1,framestack_k1,1
77504,28.0,1,framestack_k1,1
77516,40.0,1,framestack_k1,1
77564,40.0,1,framestack_k1,1
77668,71.0,1,framestack_k1,1
77704,46.0,1,framestack_k1,1
77712,36.0,1,framestack_k1,1
77776,67.0,1,framestack_k1,1
77824,29.0,1,framestack_k1,1
77844,32.0,1,framestack_k1,1
77936,39.0,1,framestack_k1,1
77936,66.0,1,framestack_k1,1
78032,46.0,1,framestack_k1,1
78144,51.0,1,framestack_k1,1
78160,83.0,1,framestack_k1,1
78200,41.0,1,framestack_k1,1
78268,30.0,1,framestack_k1,1
78300,90.0,1,framestack_k1,1
78308,26.0,1,framestack_k1,1
78336,43.0,1,framestack_k1,1
78380,27.0,1,framestack_k1,1
78512,32.0,1,framestack_k1,1
78600,72.0,1,framestack_k1,1
78688,87.0,1,framestack_k1,1
78716,50.0,1,framestack_k1,1
78800,27.0,1,framestack_k1,1
78848,136.0,1,framestack_k1,1
78912,48.0,1,framestack_k1,1
78980,32.0,1,framestack_k1,1
79028,56.0,1,framestack_k1,1
79176,143.0,1,framestack_k1,1
79280,62.0,1,framestack_k1,1
79360,94.0,1,framestack_k1,1
79440,65.0,1,framestack_k1,1
79456,135.0,1,framestack_k1,1
79488,51.0,1,framestack_k1,1
79548,46.0,1,framestack_k1,1
79560,29.0,1,framestack_k1,1
79572,28.0,1,framestack_k1,1
79644,38.0,1,framestack_k1,1
79648,24.0,1,framestack_k1,1
79792,54.0,1,framestack_k1,1
79840,47.0,1,framestack_k1,1
79852,72.0,1,framestack_k1,1
79876,57.0,1,framestack_k1,1
79940,24.0,1,framestack_k1,1
79956,25.0,1,framestack_k1,1
79972,44.0,1,framestack_k1,1
80040,16.0,1,framestack_k1,1
80136,64.0,1,framestack_k1,1
80144,46.0,1,framestack_k1,1
80176,58.0,1,framestack_k1,1
80208,17.0,1,framestack_k1,1
80300,38.0,1,framestack_k1,1
80348,76.0,1,framestack_k1,1
80436,56.0,1,framestack_k1,1
80468,72.0,1,framestack_k1,1
80476,43.0,1,framestack_k1,1
80532,45.0,1,framestack_k1,1
80656,30.0,1,framestack_k1,1
80700,55.0,1,framestack_k1,1
80736,19.0,1,framestack_k1,1
80772,83.0,1,framestack_k1,1
80832,23.0,1,framestack_k1,1
80860,39.0,1,framestack_k1,1
80948,43.0,1,framestack_k1,1
81056,55.0,1,framestack_k1,1
81096,58.0,1,framestack_k1,1
81144,48.0,1,framestack_k1,1
81156,14.0,1,framestack_k1,1
81168,174.0,1,framestack_k1,1
81364,51.0,1,framestack_k1,1
81396,56.0,1,framestack_k1,1
81488,85.0,1,framestack_k1,1
81516,114.0,1,framestack_k1,1
81576,44.0,1,framestack_k1,1
81584,23.0,1,framestack_k1,1
81676,39.0,1,framestack_k1,1
81768,47.0,1,framestack_k1,1
81776,102.0,1,framestack_k1,1
81932,86.0,1,framestack_k1,1
81960,45.0,1,framestack_k1,1
82000,57.0,1,framestack_k1,1
82076,99.0,1,framestack_k1,1
82104,42.0,1,framestack_k1,1
82128,41.0,1,framestack_k1,1
82188,14.0,1,framestack_k1,1
82212,26.0,1,framestack_k1,1
82248,14.0,1,framestack_k1,1
82300,21.0,1,framestack_k1,1
82304,56.0,1,framestack_k1,1
82324,80.0,1,framestack_k1,1
82372,16.0,1,framestack_k1,1
82456,38.0,1,framestack_k1,1
82464,53.0,1,framestack_k1,1
82528,50.0,1,framestack_k1,1
82596,32.0,1,framestack_k1,1
82640,45.0,1,framestack_k1,1
82728,21.0,1,framestack_k1,1
82756,39.0,1,framestack_k1,1
82800,17.0,1,framestack_k1,1
82804,107.0,1,framestack_k1,1
82840,77.0,1,framestack_k1,1
82900,24.0,1,framestack_k1,1
83008,62.0,1,framestack_k1,1
83020,44.0,1,framestack_k1,1
83060,63.0,1,framestack_k1,1
83080,14.0,1,framestack_k1,1
83112,52.0,1,framestack_k1,1
83228,36.0,1,framestack_k1,1
83260,62.0,1,framestack_k1,1
83304,60.0,1,framestack_k1,1
83320,51.0,1,framestack_k1,1
83496,43.0,1,framestack_k1,1
83524,65.0,1,framestack_k1,1
83524,73.0,1,framestack_k1,1
83624,24.0,1,framestack_k1,1
83644,29.0,1,framestack_k1,1
83768,67.0,1,framestack_k1,1
83800,43.0,1,framestack_k1,1
83840,48.0,1,framestack_k1,1
83868,140.0,1,framestack_k1,1
83964,40.0,1,framestack_k1,1
84040,42.0,1,framestack_k1,1
84080,77.0,1,framestack_k1,1
84124,70.0,1,framestack_k1,1
84140,24.0,1,framestack_k1,1
84216,62.0,1,framestack_k1,1
84236,27.0,1,framestack_k1,1
84264,45.0,1,framestack_k1,1
84312,23.0,1,framestack_k1,1
84364,55.0,1,framestack_k1,1
84388,37.0,1,framestack_k1,1
84428,40.0,1,framestack_k1,1
84524,39.0,1,framestack_k1,1
84580,66.0,1,framestack_k1,1
84676,61.0,1,framestack_k1,1
84716,81.0,1,framestack_k1,1
84736,52.0,1,framestack_k1,1
84752,42.0,1,framestack_k1,1
84752,18.0,1,framestack_k1,1
84832,23.0,1,framestack_k1,1
84864,27.0,1,framestack_k1,1
84892,34.0,1,framestack_k1,1
84912,48.0,1,framestack_k1,1
84964,32.0,1,framestack_k1,1
85056,40.0,1,framestack_k1,1
85104,47.0,1,framestack_k1,1
85104,34.0,1,framestack_k1,1
85136,67.0,1,framestack_k1,1
85200,35.0,1,framestack_k1,1
85264,39.0,1,framestack_k1,1
85284,44.0,1,framestack_k1,1
85364,40.0,1,framestack_k1,1
85368,57.0,1,framestack_k1,1
85436,37.0,1,framestack_k1,1
85440,18.0,1,framestack_k1,1
85500,32.0,1,framestack_k1,1
85540,25.0,1,framestack_k1,1
85576,77.0,1,framestack_k1,1
85664,30.0,1,framestack_k1,1
85700,64.0,1,framestack_k1,1
85708,51.0,1,framestack_k1,1
85852,46.0,1,framestack_k1,1
85856,69.0,1,framestack_k1,1
85920,54.0,1,framestack_k1,1
85960,62.0,1,framestack_k1,1
86040,45.0,1,framestack_k1,1
86060,51.0,1,framestack_k1,1
86076,38.0,1,framestack_k1,1
86132,42.0,1,framestack_k1,1
86228,46.0,1,framestack_k1,1
86308,57.0,1,framestack_k1,1
86312,62.0,1,framestack_k1,1
86388,39.0,1,framestack_k1,1
86424,28.0,1,framestack_k1,1
86484,87.0,1,framestack_k1,1
86608,45.0,1,framestack_k1,1
86616,75.0,1,framestack_k1,1
86644,63.0,1,framestack_k1,1
86736,29.0,1,framestack_k1,1
86856,61.0,1,framestack_k1,1
86860,53.0,1,framestack_k1,1
86864,94.0,1,framestack_k1,1
86936,49.0,1,framestack_k1,1
86948,21.0,1,framestack_k1,1
86984,31.0,1,framestack_k1,1
87016,16.0,1,framestack_k1,1
87016,37.0,1,framestack_k1,1
87148,52.0,1,framestack_k1,1
87172,46.0,1,framestack_k1,1
87172,38.0,1,framestack_k1,1
87244,56.0,1,framestack_k1,1
87304,38.0,1,framestack_k1,1
87316,35.0,1,framestack_k1,1
87384,34.0,1,framestack_k1,1
87424,26.0,1,framestack_k1,1
87544,39.0,1,framestack_k1,1
87588,103.0,1,framestack_k1,1
87596,42.0,1,framestack_k1,1
87676,92.0,1,framestack_k1,1
87684,21.0,1,framestack_k1,1
87760,53.0,1,framestack_k1,1
87784,26.0,1,framestack_k1,1
87812,31.0,1,framestack_k1,1
87868,26.0,1,framestack_k1,1
87928,84.0,1,framestack_k1,1
87964,44.0,1,framestack_k1,1
87980,27.0,1,framestack_k1,1
88048,29.0,1,framestack_k1,1
88084,29.0,1,framestack_k1,1
88092,69.0,1,framestack_k1,1
88180,49.0,1,framestack_k1,1
88300,29.0,1,framestack_k1,1
88360,68.0,1,framestack_k1,1
88408,89.0,1,framestack_k1,1
88484,30.0,1,framestack_k1,1
88492,99.0,1,framestack_k1,1
88560,37.0,1,framestack_k1,1
88612,77.0,1,framestack_k1,1
88648,38.0,1,framestack_k1,1
88684,30.0,1,framestack_k1,1
88748,65.0,1,framestack_k1,1
88804,29.0,1,framestack_k1,1
88924,77.0,1,framestack_k1,1
88928,69.0,1,framestack_k1,1
89024,24.0,1,framestack_k1,1
89032,56.0,1,framestack_k1,1
89032,25.0,1,framestack_k1,1
89040,72.0,1,framestack_k1,1
89152,31.0,1,framestack_k1,1
89152,27.0,1,framestack_k1,1
89164,32.0,1,framestack_k1,1
89212,44.0,1,framestack_k1,1
89448,58.0,1,framestack_k1,1
89500,83.0,1,framestack_k1,1
89532,94.0,1,framestack_k1,1
89544,97.0,1,framestack_k1,1
89608,39.0,1,framestack_k1,1
89648,28.0,1,framestack_k1,1
89648,36.0,1,framestack_k1,1
89716,42.0,1,framestack_k1,1
89892,60.0,1,framestack_k1,1
89896,71.0,1,framestack_k1,1
89976,81.0,1,framestack_k1,1
90188,73.0,1,framestack_k1,1
90192,118.0,1,framestack_k1,1
90220,60.0,1,framestack_k1,1
90296,99.0,1,framestack_k1,1
90448,63.0,1,framestack_k1,1
90472,62.0,1,framestack_k1,1
90496,49.0,1,framestack_k1,1
90544,88.0,1,framestack_k1,1
90604,38.0,1,framestack_k1,1
90660,46.0,1,framestack_k1,1
90676,44.0,1,framestack_k1,1
90704,39.0,1,framestack_k1,1
90788,31.0,1,framestack_k1,1
90792,28.0,1,framestack_k1,1
90860,63.0,1,framestack_k1,1
90864,39.0,1,framestack_k1,1
90916,31.0,1,framestack_k1,1
91008,35.0,1,framestack_k1,1
91012,54.0,1,framestack_k1,1
91136,68.0,1,framestack_k1,1
91176,64.0,1,framestack_k1,1
91184,43.0,1,framestack_k1,1
91192,44.0,1,framestack_k1,1
91284,26.0,1,framestack_k1,1
91288,37.0,1,framestack_k1,1
91360,43.0,1,framestack_k1,1
91368,19.0,1,framestack_k1,1
91396,27.0,1,framestack_k1,1
91484,72.0,1,framestack_k1,1
91572,43.0,1,framestack_k1,1
91628,66.0,1,framestack_k1,1
91660,43.0,1,framestack_k1,1
91716,13.0,1,framestack_k1,1
91784,38.0,1,framestack_k1,1
91856,121.0,1,framestack_k1,1
91936,90.0,1,framestack_k1,1
91976,29.0,1,framestack_k1,1
91980,48.0,1,framestack_k1,1
92072,33.0,1,framestack_k1,1
92140,105.0,1,framestack_k1,1
92148,42.0,1,framestack_k1,1
92188,51.0,1,framestack_k1,1
92308,29.0,1,framestack_k1,1
92308,39.0,1,framestack_k1,1
92324,45.0,1,framestack_k1,1
92348,68.0,1,framestack_k1,1
92440,28.0,1,framestack_k1,1
92496,46.0,1,framestack_k1,1
92512,40.0,1,framestack_k1,1
92536,56.0,1,framestack_k1,1
92608,27.0,1,framestack_k1,1
92720,45.0,1,framestack_k1,1
92728,53.0,1,framestack_k1,1
92740,74.0,1,framestack_k1,1
92904,45.0,1,framestack_k1,1
92972,90.0,1,framestack_k1,1
92980,62.0,1,framestack_k1,1
93020,28.0,1,framestack_k1,1
93036,73.0,1,framestack_k1,1
93244,51.0,1,framestack_k1,1
93264,60.0,1,framestack_k1,1
93272,72.0,1,framestack_k1,1
93272,74.0,1,framestack_k1,1
93356,22.0,1,framestack_k1,1
93372,31.0,1,framestack_k1,1
93388,28.0,1,framestack_k1,1
93424,37.0,1,framestack_k1,1
93460,17.0,1,framestack_k1,1
93664,50.0,1,framestack_k1,1
93700,81.0,1,framestack_k1,1
93700,68.0,1,framestack_k1,1
93736,94.0,1,framestack_k1,1
93796,32.0,1,framestack_k1,1
93864,40.0,1,framestack_k1,1
93960,40.0,1,framestack_k1,1
94012,77.0,1,framestack_k1,1
94100,90.0,1,framestack_k1,1
94136,67.0,1,framestack_k1,1
94176,40.0,1,framestack_k1,1
94208,61.0,1,framestack_k1,1
94236,33.0,1,framestack_k1,1
94236,24.0,1,framestack_k1,1
94336,31.0,1,framestack_k1,1
94392,38.0,1,framestack_k1,1
94496,25.0,1,framestack_k1,1
94568,82.0,1,framestack_k1,1
94616,69.0,1,framestack_k1,1
94696,31.0,1,framestack_k1,1
94708,132.0,1,framestack_k1,1
94740,30.0,1,framestack_k1,1
94764,13.0,1,framestack_k1,1
94796,74.0,1,framestack_k1,1
94824,20.0,1,framestack_k1,1
94928,32.0,1,framestack_k1,1
94992,73.0,1,framestack_k1,1
95088,39.0,1,framestack_k1,1
95136,35.0,1,framestack_k1,1
95136,77.0,1,framestack_k1,1
95140,93.0,1,framestack_k1,1
95292,50.0,1,framestack_k1,1
95324,46.0,1,framestack_k1,1
95364,17.0,1,framestack_k1,1
95368,57.0,1,framestack_k1,1
95396,63.0,1,framestack_k1,1
95464,34.0,1,framestack_k1,1
95480,20.0,1,framestack_k1,1
95588,26.0,1,framestack_k1,1
95600,57.0,1,framestack_k1,1
95612,61.0,1,framestack_k1,1
95772,45.0,1,framestack_k1,1
95820,51.0,1,framestack_k1,1
95832,14.0,1,framestack_k1,1
95932,116.0,1,framestack_k1,1
95948,86.0,1,framestack_k1,1
96036,53.0,1,framestack_k1,1
96096,40.0,1,framestack_k1,1
96148,49.0,1,framestack_k1,1
96160,30.0,1,framestack_k1,1
96240,35.0,1,framestack_k1,1
96256,23.0,1,framestack_k1,1
96268,29.0,1,framestack_k1,1
96296,115.0,1,framestack_k1,1
96404,36.0,1,framestack_k1,1
96428,32.0,1,framestack_k1,1
96452,45.0,1,framestack_k1,1
96532,72.0,1,framestack_k1,1
96548,29.0,1,framestack_k1,1
96600,12.0,1,framestack_k1,1
96604,49.0,1,framestack_k1,1
96612,39.0,1,framestack_k1,1
96648,28.0,1,framestack_k1,1
96704,22.0,1,framestack_k1,1
96772,42.0,1,framestack_k1,1
96776,42.0,1,framestack_k1,1
96832,45.0,1,framestack_k1,1
96888,45.0,1,framestack_k1,1
96944,27.0,1,framestack_k1,1
96980,22.0,1,framestack_k1,1
97004,57.0,1,framestack_k1,1
97012,58.0,1,framestack_k1,1
97116,33.0,1,framestack_k1,1
97144,32.0,1,framestack_k1,1
97168,55.0,1,framestack_k1,1
97256,34.0,1,framestack_k1,1
97268,65.0,1,framestack_k1,1
97336,47.0,1,framestack_k1,1
97340,42.0,1,framestack_k1,1
97360,22.0,1,framestack_k1,1
97376,29.0,1,framestack_k1,1
