step,return,k,config,seed
24820,59.0,2,framestack_k2,1
24884,45.0,2,framestack_k2,1
24904,47.0,2,framestack_k2,1
25004,53.0,2,framestack_k2,1
25028,35.0,2,framestack_k2,1
25140,33.0,2,framestack_k2,1
25148,29.0,2,framestack_k2,1
25168,65.0,2,framestack_k2,1
25212,97.0,2,framestack_k2,1
25328,39.0,2,framestack_k2,1
25348,49.0,2,framestack_k2,1
25372,39.0,2,framestack_k2,1
25432,25.0,2,framestack_k2,1
25456,78.0,2,framestack_k2,1
25512,34.0,2,framestack_k2,1
25580,57.0,2,framestack_k2,1
25636,30.0,2,framestack_k2,1
25688,57.0,2,framestack_k2,1
25740,76.0,2,framestack_k2,1
25744,40.0,2,framestack_k2,1
25864,56.0,2,framestack_k2,1
25884,34.0,2,framestack_k2,1
25928,15.0,2,framestack_k2,1
25940,62.0,2,framestack_k2,1
25948,51.0,2,framestack_k2,1
26096,52.0,2,framestack_k2,1
26104,38.0,2,framestack_k2,1
26104,43.0,2,framestack_k2,1
26112,42.0,2,framestack_k2,1
26224,29.0,2,framestack_k2,1
26268,38.0,2,framestack_k2,1
26272,41.0,2,framestack_k2,1
26280,45.0,2,framestack_k2,1
26372,36.0,2,framestack_k2,1
26412,35.0,2,framestack_k2,1
26480,16.0,2,framestack_k2,1
26484,52.0,2,framestack_k2,1
26660,94.0,2,framestack_k2,1
26688,78.0,2,framestack_k2,1
26712,56.0,2,framestack_k2,1
26736,63.0,2,framestack_k2,1
26788,24.0,2,framestack_k2,1
26868,19.0,2,framestack_k2,1
26952,72.0,2,framestack_k2,1
26960,61.0,2,framestack_k2,1
27056,79.0,2,framestack_k2,1
27080,52.0,2,framestack_k2,1
27136,45.0,2,framestack_k2,1
27136,13.0,2,framestack_k2,1
27156,48.0,2,framestack_k2,1
27208,12.0,2,framestack_k2,1
27216,19.0,2,framestack_k2,1
27272,53.0,2,framestack_k2,1
27308,42.0,2,framestack_k2,1
27320,27.0,2,framestack_k2,1
27328,27.0,2,framestack_k2,1
27384,18.0,2,framestack_k2,1
27392,17.0,2,framestack_k2,1
27452,44.0,2,framestack_k2,1
27516,32.0,2,framestack_k2,1
27616,55.0,2,framestack_k2,1
27632,75.0,2,framestack_k2,1
27696,60.0,2,framestack_k2,1
27724,51.0,2,framestack_k2,1
27752,13.0,2,framestack_k2,1
27764,36.0,2,framestack_k2,1
27872,59.0,2,framestack_k2,1
27880,28.0,2,framestack_k2,1
27920,41.0,2,framestack_k2,1
27932,12.0,2,framestack_k2,1
27964,59.0,2,framestack_k2,1
27976,13.0,2,framestack_k2,1
28052,44.0,2,framestack_k2,1
28052,29.0,2,framestack_k2,1
28108,13.0,2,framestack_k2,1
28120,16.0,2,framestack_k2,1
28124,39.0,2,framestack_k2,1
28252,31.0,2,framestack_k2,1
28332,88.0,2,framestack_k2,1
28344,55.0,2,framestack_k2,1
28368,64.0,2,framestack_k2,1
28444,18.0,2,framestack_k2,1
28500,38.0,2,framestack_k2,1
28572,31.0,2,framestack_k2,1
28584,82.0,2,framestack_k2,1
28592,64.0,2,framestack_k2,1
28692,26.0,2,framestack_k2,1
28796,73.0,2,framestack_k2,1
28804,52.0,2,framestack_k2,1
28808,28.0,2,framestack_k2,1
28812,59.0,2,framestack_k2,1
28872,18.0,2,framestack_k2,1
28884,18.0,2,framestack_k2,1
28920,11.0,2,framestack_k2,1
28944,14.0,2,framestack_k2,1
28948,33.0,2,framestack_k2,1
28964,39.0,2,framestack_k2,1
29040,22.0,2,framestack_k2,1
29056,27.0,2,framestack_k2,1
29060,34.0,2,framestack_k2,1
29088,11.0,2,framestack_k2,1
29144,20.0,2,framestack_k2,1
29144,13.0,2,framestack_k2,1
29156,47.0,2,framestack_k2,1
29188,32.0,2,framestack_k2,1
29220,15.0,2,framestack_k2,1
29260,28.0,2,framestack_k2,1
29264,29.0,2,framestack_k2,1
29360,24.0,2,framestack_k2,1
29400,44.0,2,framestack_k2,1
29420,57.0,2,framestack_k2,1
29460,48.0,2,framestack_k2,1
29512,27.0,2,framestack_k2,1
29536,43.0,2,framestack_k2,1
29608,23.0,2,framestack_k2,1
29616,38.0,2,framestack_k2,1
29656,11.0,2,framestack_k2,1
29732,48.0,2,framestack_k2,1
29756,83.0,2,framestack_k2,1
29772,28.0,2,framestack_k2,1
29812,13.0,2,framestack_k2,1
29900,21.0,2,framestack_k2,1
29912,73.0,2,framestack_k2,1
29924,37.0,2,framestack_k2,1
29928,48.0,2,framestack_k2,1
29964,15.0,2,framestack_k2,1
30008,19.0,2,framestack_k2,1
30068,38.0,2,framestack_k2,1
30144,33.0,2,framestack_k2,1
30176,52.0,2,framestack_k2,1
30240,78.0,2,framestack_k2,1
30256,27.0,2,framestack_k2,1
30292,55.0,2,framestack_k2,1
30304,15.0,2,framestack_k2,1
30316,14.0,2,framestack_k2,1
30364,11.0,2,framestack_k2,1
30376,17.0,2,framestack_k2,1
30404,27.0,2,framestack_k2,1
30416,59.0,2,framestack_k2,1
30416,9.0,2,framestack_k2,1
30508,22.0,2,framestack_k2,1
30556,34.0,2,framestack_k2,1
30580,43.0,2,framestack_k2,1
30700,83.0,2,framestack_k2,1
30728,36.0,2,framestack_k2,1
30764,63.0,2,framestack_k2,1
30768,52.0,2,framestack_k2,1
30816,28.0,2,framestack_k2,1
30964,49.0,2,framestack_k2,1
30964,48.0,2,framestack_k2,1
31004,68.0,2,framestack_k2,1
31004,46.0,2,framestack_k2,1
31048,20.0,2,framestack_k2,1
31060,23.0,2,framestack_k2,1
31164,39.0,2,framestack_k2,1
31196,33.0,2,framestack_k2,1
31240,58.0,2,framestack_k2,1
31288,30.0,2,framestack_k2,1
31324,68.0,2,framestack_k2,1
31432,58.0,2,framestack_k2,1
31444,29.0,2,framestack_k2,1
31492,62.0,2,framestack_k2,1
31500,52.0,2,framestack_k2,1
31528,23.0,2,framestack_k2,1
31588,35.0,2,framestack_k2,1
31692,49.0,2,framestack_k2,1
31748,54.0,2,framestack_k2,1
31796,51.0,2,framestack_k2,1
31828,33.0,2,framestack_k2,1
31880,12.0,2,framestack_k2,1
31896,24.0,2,framestack_k2,1
31908,101.0,2,framestack_k2,1
31972,55.0,2,framestack_k2,1
31980,17.0,2,framestack_k2,1
32060,44.0,2,framestack_k2,1
32088,26.0,2,framestack_k2,1
32164,47.0,2,framestack_k2,1
32224,14.0,2,framestack_k2,1
32252,47.0,2,framestack_k2,1
32288,97.0,2,framestack_k2,1
32320,57.0,2,framestack_k2,1
32364,10.0,2,framestack_k2,1
32388,33.0,2,framestack_k2,1
32428,50.0,2,framestack_k2,1
32496,32.0,2,framestack_k2,1
32540,62.0,2,framestack_k2,1
32552,40.0,2,framestack_k2,1
32616,29.0,2,framestack_k2,1
32624,17.0,2,framestack_k2,1
32688,64.0,2,framestack_k2,1
32732,47.0,2,framestack_k2,1
32756,32.0,2,framestack_k2,1
32780,22.0,2,framestack_k2,1
32828,17.0,2,framestack_k2,1
32856,59.0,2,framestack_k2,1
32976,29.0,2,framestack_k2,1
33016,70.0,2,framestack_k2,1
33036,63.0,2,framestack_k2,1
33056,56.0,2,framestack_k2,1
33072,23.0,2,framestack_k2,1
33080,15.0,2,framestack_k2,1
33128,17.0,2,framestack_k2,1
33208,31.0,2,framestack_k2,1
33292,54.0,2,framestack_k2,1
33296,21.0,2,framestack_k2,1
33308,44.0,2,framestack_k2,1
33380,17.0,2,framestack_k2,1
33388,87.0,2,framestack_k2,1
33424,32.0,2,framestack_k2,1
33516,31.0,2,framestack_k2,1
33580,15.0,2,framestack_k2,1
33588,51.0,2,framestack_k2,1
33596,42.0,2,framestack_k2,1
33648,87.0,2,framestack_k2,1
33684,23.0,2,framestack_k2,1
33728,36.0,2,framestack_k2,1
33796,36.0,2,framestack_k2,1
33832,25.0,2,framestack_k2,1
33900,75.0,2,framestack_k2,1
33900,53.0,2,framestack_k2,1
33920,30.0,2,framestack_k2,1
33956,13.0,2,framestack_k2,1
33968,33.0,2,framestack_k2,1
34056,33.0,2,framestack_k2,1
34256,49.0,2,framestack_k2,1
34280,77.0,2,framestack_k2,1
34308,101.0,2,framestack_k2,1
34348,97.0,2,framestack_k2,1
34380,24.0,2,framestack_k2,1
34396,21.0,2,framestack_k2,1
34472,22.0,2,framestack_k2,1
34476,54.0,2,framestack_k2,1
34556,20.0,2,framestack_k2,1
34580,57.0,2,framestack_k2,1
34604,51.0,2,framestack_k2,1
34692,33.0,2,framestack_k2,1
34712,32.0,2,framestack_k2,1
34756,37.0,2,framestack_k2,1
34768,72.0,2,framestack_k2,1
34864,23.0,2,framestack_k2,1
34916,55.0,2,framestack_k2,1
35024,39.0,2,framestack_k2,1
35032,28.0,2,framestack_k2,1
35052,73.0,2,framestack_k2,1
35060,86.0,2,framestack_k2,1
35168,26.0,2,framestack_k2,1
35236,52.0,2,framestack_k2,1
35244,47.0,2,framestack_k2,1
35272,59.0,2,framestack_k2,1
35320,20.0,2,framestack_k2,1
35344,43.0,2,framestack_k2,1
35368,30.0,2,framestack_k2,1
35508,34.0,2,framestack_k2,1
35524,50.0,2,framestack_k2,1
35572,56.0,2,framestack_k2,1
35624,87.0,2,framestack_k2,1
35664,34.0,2,framestack_k2,1
35708,49.0,2,framestack_k2,1
35716,35.0,2,framestack_k2,1
35760,23.0,2,framestack_k2,1
35784,39.0,2,framestack_k2,1
35788,19.0,2,framestack_k2,1
35860,24.0,2,framestack_k2,1
35928,52.0,2,framestack_k2,1
35956,41.0,2,framestack_k2,1
35980,48.0,2,framestack_k2,1
35984,13.0,2,framestack_k2,1
36044,45.0,2,framestack_k2,1
36052,17.0,2,framestack_k2,1
36060,25.0,2,framestack_k2,1
36112,31.0,2,framestack_k2,1
36200,21.0,2,framestack_k2,1
36208,38.0,2,framestack_k2,1
36360,39.0,2,framestack_k2,1
36420,14.0,2,framestack_k2,1
36428,91.0,2,framestack_k2,1
36436,97.0,2,framestack_k2,1
36436,56.0,2,framestack_k2,1
36516,23.0,2,framestack_k2,1
36564,31.0,2,framestack_k2,1
36576,14.0,2,framestack_k2,1
36612,45.0,2,framestack_k2,1
36636,14.0,2,framestack_k2,1
36680,60.0,2,framestack_k2,1
36712,36.0,2,framestack_k2,1
36736,13.0,2,framestack_k2,1
36788,43.0,2,framestack_k2,1
36860,30.0,2,framestack_k2,1
36928,53.0,2,framestack_k2,1
36972,83.0,2,framestack_k2,1
36996,51.0,2,framestack_k2,1
37084,38.0,2,framestack_k2,1
37128,38.0,2,framestack_k2,1
37148,37.0,2,framestack_k2,1
37248,96.0,2,framestack_k2,1
37340,63.0,2,framestack_k2,1
37348,49.0,2,framestack_k2,1
37412,40.0,2,framestack_k2,1
37460,29.0,2,framestack_k2,1
37484,17.0,2,framestack_k2,1
37520,97.0,2,framestack_k2,1
37572,21.0,2,framestack_k2,1
37612,37.0,2,framestack_k2,1
37620,67.0,2,framestack_k2,1
37692,42.0,2,framestack_k2,1
37816,50.0,2,framestack_k2,1
37848,68.0,2,framestack_k2,1
37884,47.0,2,framestack_k2,1
37892,67.0,2,framestack_k2,1
38032,45.0,2,framestack_k2,1
38096,52.0,2,framestack_k2,1
38136,60.0,2,framestack_k2,1
38212,98.0,2,framestack_k2,1
38252,54.0,2,framestack_k2,1
38260,11.0,2,framestack_k2,1
38368,67.0,2,framestack_k2,1
38396,35.0,2,framestack_k2,1
38432,15.0,2,framestack_k2,1
38436,74.0,2,framestack_k2,1
38560,74.0,2,framestack_k2,1
38600,40.0,2,framestack_k2,1
38624,47.0,2,framestack_k2,1
38648,62.0,2,framestack_k2,1
38692,22.0,2,framestack_k2,1
38724,40.0,2,framestack_k2,1
38864,42.0,2,framestack_k2,1
38908,45.0,2,framestack_k2,1
38944,79.0,2,framestack_k2,1
38972,80.0,2,framestack_k2,1
39012,36.0,2,framestack_k2,1
39080,33.0,2,framestack_k2,1
39104,32.0,2,framestack_k2,1
39104,48.0,2,framestack_k2,1
39140,31.0,2,framestack_k2,1
39268,46.0,2,framestack_k2,1
39280,43.0,2,framestack_k2,1
39304,40.0,2,framestack_k2,1
39340,58.0,2,framestack_k2,1
39388,29.0,2,framestack_k2,1
39464,39.0,2,framestack_k2,1
39464,30.0,2,framestack_k2,1
39492,25.0,2,framestack_k2,1
39524,14.0,2,framestack_k2,1
39580,13.0,2,framestack_k2,1
39592,24.0,2,framestack_k2,1
39600,79.0,2,framestack_k2,1
39656,15.0,2,framestack_k2,1
39676,18.0,2,framestack_k2,1
39720,63.0,2,framestack_k2,1
39872,48.0,2,framestack_k2,1
39888,76.0,2,framestack_k2,1
39892,58.0,2,framestack_k2,1
39900,44.0,2,framestack_k2,1
39928,13.0,2,framestack_k2,1
40012,30.0,2,framestack_k2,1
40028,24.0,2,framestack_k2,1
40060,39.0,2,framestack_k2,1
40100,51.0,2,framestack_k2,1
40168,26.0,2,framestack_k2,1
40208,44.0,2,framestack_k2,1
40228,53.0,2,framestack_k2,1
40284,45.0,2,framestack_k2,1
40296,31.0,2,framestack_k2,1
40328,29.0,2,framestack_k2,1
40352,13.0,2,framestack_k2,1
40364,33.0,2,framestack_k2,1
40448,29.0,2,framestack_k2,1
40456,22.0,2,framestack_k2,1
40488,33.0,2,framestack_k2,1
40504,11.0,2,framestack_k2,1
40516,57.0,2,framestack_k2,1
40584,19.0,2,framestack_k2,1
40632,45.0,2,framestack_k2,1
40644,38.0,2,framestack_k2,1
40744,39.0,2,framestack_k2,1
40752,29.0,2,framestack_k2,1
40760,60.0,2,framestack_k2,1
40820,18.0,2,framestack_k2,1
40868,55.0,2,framestack_k2,1
40952,32.0,2,framestack_k2,1
40964,23.0,2,framestack_k2,1
41040,69.0,2,framestack_k2,1
41060,23.0,2,framestack_k2,1
41108,88.0,2,framestack_k2,1
41132,44.0,2,framestack_k2,1
41180,11.0,2,framestack_k2,1
41184,18.0,2,framestack_k2,1
41232,12.0,2,framestack_k2,1
41352,77.0,2,framestack_k2,1
41364,32.0,2,framestack_k2,1
41376,78.0,2,framestack_k2,1
41420,58.0,2,framestack_k2,1
41460,26.0,2,framestack_k2,1
41528,16.0,2,framestack_k2,1
41572,48.0,2,framestack_k2,1
41600,44.0,2,framestack_k2,1
41632,66.0,2,framestack_k2,1
41648,29.0,2,framestack_k2,1
41680,26.0,2,framestack_k2,1
41712,27.0,2,framestack_k2,1
41784,37.0,2,framestack_k2,1
41792,19.0,2,framestack_k2,1
41856,17.0,2,framestack_k2,1
41864,53.0,2,framestack_k2,1
41956,68.0,2,framestack_k2,1
41964,42.0,2,framestack_k2,1
42004,11.0,2,framestack_k2,1
42116,64.0,2,framestack_k2,1
42120,63.0,2,framestack_k2,1
42140,43.0,2,framestack_k2,1
42224,26.0,2,framestack_k2,1
42244,59.0,2,framestack_k2,1
42328,46.0,2,framestack_k2,1
42372,62.0,2,framestack_k2,1
42376,32.0,2,framestack_k2,1
42392,41.0,2,framestack_k2,1
42476,36.0,2,framestack_k2,1
42496,29.0,2,framestack_k2,1
42508,33.0,2,framestack_k2,1
42556,14.0,2,framestack_k2,1
42576,45.0,2,framestack_k2,1
42596,29.0,2,framestack_k2,1
42624,28.0,2,framestack_k2,1
42684,31.0,2,framestack_k2,1
42728,32.0,2,framestack_k2,1
42728,37.0,2,framestack_k2,1
42820,22.0,2,framestack_k2,1
42824,23.0,2,framestack_k2,1
42824,49.0,2,framestack_k2,1
42908,55.0,2,framestack_k2,1
42976,16.0,2,framestack_k2,1
42988,40.0,2,framestack_k2,1
43008,46.0,2,framestack_k2,1
43020,48.0,2,framestack_k2,1
43080,25.0,2,framestack_k2,1
43180,47.0,2,framestack_k2,1
43200,44.0,2,framestack_k2,1
43256,43.0,2,framestack_k2,1
43284,68.0,2,framestack_k2,1
43316,14.0,2,framestack_k2,1
43384,24.0,2,framestack_k2,1
43464,65.0,2,framestack_k2,1
43480,74.0,2,framestack_k2,1
43516,32.0,2,framestack_k2,1
43540,55.0,2,framestack_k2,1
43592,12.0,2,framestack_k2,1
43636,29.0,2,framestack_k2,1
43664,45.0,2,framestack_k2,1
43720,63.0,2,framestack_k2,1
43724,21.0,2,framestack_k2,1
43800,51.0,2,framestack_k2,1
43860,48.0,2,framestack_k2,1
43876,37.0,2,framestack_k2,1
43888,41.0,2,framestack_k2,1
43900,24.0,2,framestack_k2,1
43944,20.0,2,framestack_k2,1
44084,34.0,2,framestack_k2,1
44092,47.0,2,framestack_k2,1
44136,64.0,2,framestack_k2,1
44172,21.0,2,framestack_k2,1
44188,12.0,2,framestack_k2,1
44212,80.0,2,framestack_k2,1
44248,38.0,2,framestack_k2,1
44296,26.0,2,framestack_k2,1
44356,35.0,2,framestack_k2,1
44384,21.0,2,framestack_k2,1
44424,16.0,2,framestack_k2,1
44436,65.0,2,framestack_k2,1
44484,58.0,2,framestack_k2,1
44492,13.0,2,framestack_k2,1
44540,28.0,2,framestack_k2,1
44584,49.0,2,framestack_k2,1
44604,27.0,2,framestack_k2,1
44656,42.0,2,framestack_k2,1
44660,29.0,2,framestack_k2,1
44788,45.0,2,framestack_k2,1
44800,35.0,2,framestack_k2,1
44816,38.0,2,framestack_k2,1
44840,12.0,2,framestack_k2,1
44908,22.0,2,framestack_k2,1
44940,34.0,2,framestack_k2,1
44972,32.0,2,framestack_k2,1
44984,99.0,2,framestack_k2,1
45184,60.0,2,framestack_k2,1
45220,77.0,2,framestack_k2,1
45284,74.0,2,framestack_k2,1
45308,30.0,2,framestack_k2,1
45388,25.0,2,framestack_k2,1
45476,41.0,2,framestack_k2,1
45528,34.0,2,framestack_k2,1
45540,141.0,2,framestack_k2,1
45588,91.0,2,framestack_k2,1
45656,28.0,2,framestack_k2,1
45672,48.0,2,framestack_k2,1
45704,43.0,2,framestack_k2,1
45860,46.0,2,framestack_k2,1
45896,59.0,2,framestack_k2,1
45896,47.0,2,framestack_k2,1
45964,93.0,2,framestack_k2,1
46008,36.0,2,framestack_k2,1
46056,22.0,2,framestack_k2,1
46108,52.0,2,framestack_k2,1
46168,67.0,2,framestack_k2,1
46200,47.0,2,framestack_k2,1
46244,46.0,2,framestack_k2,1
46268,39.0,2,framestack_k2,1
46344,35.0,2,framestack_k2,1
46384,53.0,2,framestack_k2,1
46408,34.0,2,framestack_k2,1
46524,44.0,2,framestack_k2,1
46584,43.0,2,framestack_k2,1
46648,100.0,2,framestack_k2,1
46692,76.0,2,framestack_k2,1
46728,35.0,2,framestack_k2,1
46736,21.0,2,framestack_k2,1
46744,12.0,2,framestack_k2,1
46776,62.0,2,framestack_k2,1
46792,11.0,2,framestack_k2,1
46876,20.0,2,framestack_k2,1
46956,56.0,2,framestack_k2,1
46984,61.0,2,framestack_k2,1
47044,21.0,2,framestack_k2,1
47072,73.0,2,framestack_k2,1
47256,45.0,2,framestack_k2,1
47296,62.0,2,framestack_k2,1
47308,107.0,2,framestack_k2,1
47340,20.0,2,framestack_k2,1
47344,89.0,2,framestack_k2,1
47396,13.0,2,framestack_k2,1
47436,31.0,2,framestack_k2,1
47476,44.0,2,framestack_k2,1
47488,35.0,2,framestack_k2,1
47568,42.0,2,framestack_k2,1
47648,39.0,2,framestack_k2,1
47652,53.0,2,framestack_k2,1
47656,44.0,2,framestack_k2,1
47752,45.0,2,framestack_k2,1
47796,34.0,2,framestack_k2,1
47812,14.0,2,framestack_k2,1
47976,40.0,2,framestack_k2,1
48028,93.0,2,framestack_k2,1
48032,95.0,2,framestack_k2,1
48172,48.0,2,framestack_k2,1
48244,53.0,2,framestack_k2,1
48264,116.0,2,framestack_k2,1
48296,30.0,2,framestack_k2,1
48308,68.0,2,framestack_k2,1
48312,11.0,2,framestack_k2,1
48360,12.0,2,framestack_k2,1
48412,41.0,2,framestack_k2,1
48448,37.0,2,framestack_k2,1
48484,42.0,2,framestack_k2,1
48520,39.0,2,framestack_k2,1
48604,29.0,2,framestack_k2,1
48632,45.0,2,framestack_k2,1
48652,32.0,2,framestack_k2,1
48712,26.0,2,framestack_k2,1
48724,77.0,2,framestack_k2,1
48820,26.0,2,framestack_k2,1
48836,45.0,2,framestack_k2,1
48868,58.0,2,framestack_k2,1
48928,14.0,2,framestack_k2,1
48928,26.0,2,framestack_k2,1
49012,71.0,2,framestack_k2,1
49080,37.0,2,framestack_k2,1
49140,75.0,2,framestack_k2,1
49140,52.0,2,framestack_k2,1
49148,16.0,2,framestack_k2,1
49188,11.0,2,framestack_k2,1
49188,9.0,2,framestack_k2,1
49224,52.0,2,framestack_k2,1
49276,21.0,2,framestack_k2,1
49296,26.0,2,framestack_k2,1
49392,28.0,2,framestack_k2,1
49416,68.0,2,framestack_k2,1
49440,35.0,2,framestack_k2,1
49440,53.0,2,framestack_k2,1
49504,15.0,2,framestack_k2,1
49556,34.0,2,framestack_k2,1
49560,13.0,2,framestack_k2,1
49616,43.0,2,framestack_k2,1
49652,64.0,2,framestack_k2,1
49780,54.0,2,framestack_k2,1
49808,38.0,2,framestack_k2,1
49832,68.0,2,framestack_k2,1
49904,30.0,2,framestack_k2,1
49944,27.0,2,framestack_k2,1
49964,38.0,2,framestack_k2,1
50032,103.0,2,framestack_k2,1
50060,23.0,2,framestack_k2,1
50112,19.0,2,framestack_k2,1
50116,52.0,2,framestack_k2,1
50120,43.0,2,framestack_k2,1
50236,43.0,2,framestack_k2,1
50272,37.0,2,framestack_k2,1
50292,44.0,2,framestack_k2,1
50364,61.0,2,framestack_k2,1
50380,26.0,2,framestack_k2,1
50408,42.0,2,framestack_k2,1
50428,11.0,2,framestack_k2,1
50524,28.0,2,framestack_k2,1
50548,29.0,2,framestack_k2,1
50596,75.0,2,framestack_k2,1
50628,25.0,2,framestack_k2,1
50640,68.0,2,framestack_k2,1
50788,39.0,2,framestack_k2,1
50804,40.0,2,framestack_k2,1
50860,77.0,2,framestack_k2,1
50908,29.0,2,framestack_k2,1
50960,38.0,2,framestack_k2,1
50968,92.0,2,framestack_k2,1
51004,23.0,2,framestack_k2,1
51008,36.0,2,framestack_k2,1
51076,26.0,2,framestack_k2,1
51076,17.0,2,framestack_k2,1
51124,40.0,2,framestack_k2,1
51240,28.0,2,framestack_k2,1
51240,40.0,2,framestack_k2,1
51288,52.0,2,framestack_k2,1
51296,71.0,2,framestack_k2,1
51308,16.0,2,framestack_k2,1
51360,29.0,2,framestack_k2,1
51432,33.0,2,framestack_k2,1
51488,44.0,2,framestack_k2,1
51516,56.0,2,framestack_k2,1
51536,43.0,2,framestack_k2,1
51564,18.0,2,framestack_k2,1
51596,40.0,2,framestack_k2,1
51672,38.0,2,framestack_k2,1
51688,37.0,2,framestack_k2,1
51820,63.0,2,framestack_k2,1
51876,46.0,2,framestack_k2,1
51912,78.0,2,framestack_k2,1
51944,67.0,2,framestack_k2,1
51988,27.0,2,framestack_k2,1
52096,37.0,2,framestack_k2,1
52112,72.0,2,framestack_k2,1
52188,22.0,2,framestack_k2,1
52200,52.0,2,framestack_k2,1
52228,28.0,2,framestack_k2,1
52236,80.0,2,framestack_k2,1
52296,26.0,2,framestack_k2,1
52300,24.0,2,framestack_k2,1
52340,27.0,2,framestack_k2,1
52344,26.0,2,framestack_k2,1
52416,28.0,2,framestack_k2,1
52464,41.0,2,framestack_k2,1
52496,37.0,2,framestack_k2,1
52540,49.0,2,framestack_k2,1
52556,34.0,2,framestack_k2,1
52668,27.0,2,framestack_k2,1
52672,43.0,2,framestack_k2,1
52672,51.0,2,framestack_k2,1
52828,71.0,2,framestack_k2,1
52868,48.0,2,framestack_k2,1
52904,58.0,2,framestack_k2,1
52960,13.0,2,framestack_k2,1
53012,45.0,2,framestack_k2,1
53052,45.0,2,framestack_k2,1
53068,98.0,2,framestack_k2,1
53112,24.0,2,framestack_k2,1
53132,19.0,2,framestack_k2,1
53132,42.0,2,framestack_k2,1
53228,23.0,2,framestack_k2,1
53248,28.0,2,framestack_k2,1
53304,47.0,2,framestack_k2,1
53328,64.0,2,framestack_k2,1
53352,30.0,2,framestack_k2,1
53404,38.0,2,framestack_k2,1
53428,24.0,2,framestack_k2,1
53456,12.0,2,framestack_k2,1
53528,24.0,2,framestack_k2,1
53544,47.0,2,framestack_k2,1
53552,61.0,2,framestack_k2,1
53664,33.0,2,framestack_k2,1
53692,58.0,2,framestack_k2,1
53708,38.0,2,framestack_k2,1
53756,22.0,2,framestack_k2,1
53780,58.0,2,framestack_k2,1
53848,38.0,2,framestack_k2,1
53864,38.0,2,framestack_k2,1
53928,42.0,2,framestack_k2,1
53932,37.0,2,framestack_k2,1
53996,15.0,2,framestack_k2,1
54004,38.0,2,framestack_k2,1
54028,40.0,2,framestack_k2,1
54128,49.0,2,framestack_k2,1
54192,40.0,2,framestack_k2,1
54216,54.0,2,framestack_k2,1
54244,28.0,2,framestack_k2,1
54292,71.0,2,framestack_k2,1
54356,40.0,2,framestack_k2,1
54384,41.0,2,framestack_k2,1
54412,13.0,2,framestack_k2,1
54436,47.0,2,framestack_k2,1
54504,16.0,2,framestack_k2,1
54552,34.0,2,framestack_k2,1
54556,65.0,2,framestack_k2,1
54604,54.0,2,framestack_k2,1
54612,26.0,2,framestack_k2,1
54640,21.0,2,framestack_k2,1
54676,29.0,2,framestack_k2,1
54724,11.0,2,framestack_k2,1
54748,33.0,2,framestack_k2,1
54880,68.0,2,framestack_k2,1
54928,71.0,2,framestack_k2,1
54944,48.0,2,framestack_k2,1
54968,60.0,2,framestack_k2,1
55048,41.0,2,framestack_k2,1
55052,26.0,2,framestack_k2,1
55068,34.0,2,framestack_k2,1
55076,26.0,2,framestack_k2,1
55172,29.0,2,framestack_k2,1
55292,60.0,2,framestack_k2,1
55296,30.0,2,framestack_k2,1
55384,78.0,2,framestack_k2,1
55412,83.0,2,framestack_k2,1
55420,30.0,2,framestack_k2,1
55612,47.0,2,framestack_k2,1
55644,57.0,2,framestack_k2,1
55728,108.0,2,framestack_k2,1
55752,26.0,2,framestack_k2,1
55764,37.0,2,framestack_k2,1
55908,44.0,2,framestack_k2,1
55936,137.0,2,framestack_k2,1
55964,49.0,2,framestack_k2,1
56112,89.0,2,framestack_k2,1
56132,41.0,2,framestack_k2,1
56188,18.0,2,framestack_k2,1
56216,76.0,2,framestack_k2,1
56296,40.0,2,framestack_k2,1
56364,36.0,2,framestack_k2,1
56452,38.0,2,framestack_k2,1
56460,67.0,2,framestack_k2,1
56496,32.0,2,framestack_k2,1
56560,15.0,2,framestack_k2,1
56564,156.0,2,framestack_k2,1
56672,52.0,2,framestack_k2,1
56672,54.0,2,framestack_k2,1
56748,46.0,2,framestack_k2,1
56772,24.0,2,framestack_k2,1
56776,52.0,2,framestack_k2,1
56832,20.0,2,framestack_k2,1
56888,28.0,2,framestack_k2,1
56892,54.0,2,framestack_k2,1
56936,25.0,2,framestack_k2,1
56996,54.0,2,framestack_k2,1
57048,39.0,2,framestack_k2,1
57088,22.0,2,framestack_k2,1
57100,51.0,2,framestack_k2,1
57236,46.0,2,framestack_k2,1
57244,35.0,2,framestack_k2,1
57244,38.0,2,framestack_k2,1
57256,79.0,2,framestack_k2,1
57312,16.0,2,framestack_k2,1
57336,22.0,2,framestack_k2,1
57380,30.0,2,framestack_k2,1
57428,28.0,2,framestack_k2,1
57440,25.0,2,framestack_k2,1
57452,17.0,2,framestack_k2,1
57540,75.0,2,framestack_k2,1
57568,28.0,2,framestack_k2,1
57580,34.0,2,framestack_k2,1
57636,51.0,2,framestack_k2,1
57652,20.0,2,framestack_k2,1
57800,40.0,2,framestack_k2,1
57812,57.0,2,framestack_k2,1
57812,39.0,2,framestack_k2,1
57840,74.0,2,framestack_k2,1
57944,32.0,2,framestack_k2,1
58036,58.0,2,framestack_k2,1
58064,29.0,2,framestack_k2,1
58064,62.0,2,framestack_k2,1
58112,11.0,2,framestack_k2,1
58132,72.0,2,framestack_k2,1
58228,23.0,2,framestack_k2,1
58248,52.0,2,framestack_k2,1
