step,return,config,seed
14272,16.0,ppo_mlp_pomdp,2
14296,17.0,ppo_mlp_pomdp,2
14360,36.0,ppo_mlp_pomdp,2
14376,36.0,ppo_mlp_pomdp,2
14428,32.0,ppo_mlp_pomdp,2
14440,41.0,ppo_mlp_pomdp,2
14460,20.0,ppo_mlp_pomdp,2
14492,32.0,ppo_mlp_pomdp,2
14512,12.0,ppo_mlp_pomdp,2
14544,28.0,ppo_mlp_pomdp,2
14568,31.0,ppo_mlp_pomdp,2
14632,29.0,ppo_mlp_pomdp,2
14648,38.0,ppo_mlp_pomdp,2
14680,27.0,ppo_mlp_pomdp,2
14776,23.0,ppo_mlp_pomdp,2
14852,54.0,ppo_mlp_pomdp,2
14856,51.0,ppo_mlp_pomdp,2
14872,81.0,ppo_mlp_pomdp,2
14876,24.0,ppo_mlp_pomdp,2
14952,19.0,ppo_mlp_pomdp,2
14956,19.0,ppo_mlp_pomdp,2
14968,28.0,ppo_mlp_pomdp,2
14984,31.0,ppo_mlp_pomdp,2
15036,12.0,ppo_mlp_pomdp,2
15068,27.0,ppo_mlp_pomdp,2
15104,16.0,ppo_mlp_pomdp,2
15116,11.0,ppo_mlp_pomdp,2
15128,43.0,ppo_mlp_pomdp,2
15160,47.0,ppo_mlp_pomdp,2
15208,22.0,ppo_mlp_pomdp,2
15228,24.0,ppo_mlp_pomdp,2
15268,14.0,ppo_mlp_pomdp,2
15328,55.0,ppo_mlp_pomdp,2
15352,20.0,ppo_mlp_pomdp,2
15380,37.0,ppo_mlp_pomdp,2
15424,23.0,ppo_mlp_pomdp,2
15448,71.0,ppo_mlp_pomdp,2
15476,23.0,ppo_mlp_pomdp,2
15500,12.0,ppo_mlp_pomdp,2
15508,38.0,ppo_mlp_pomdp,2
15524,11.0,ppo_mlp_pomdp,2
15556,11.0,ppo_mlp_pomdp,2
15564,15.0,ppo_mlp_pomdp,2
15564,34.0,ppo_mlp_pomdp,2
15620,23.0,ppo_mlp_pomdp,2
15644,19.0,ppo_mlp_pomdp,2
15656,24.0,ppo_mlp_pomdp,2
15688,16.0,ppo_mlp_pomdp,2
15700,33.0,ppo_mlp_pomdp,2
15728,20.0,ppo_mlp_pomdp,2
15760,17.0,ppo_mlp_pomdp,2
15772,17.0,ppo_mlp_pomdp,2
15772,28.0,ppo_mlp_pomdp,2
15808,11.0,ppo_mlp_pomdp,2
15856,31.0,ppo_mlp_pomdp,2
15924,37.0,ppo_mlp_pomdp,2
15944,33.0,ppo_mlp_pomdp,2
15992,16.0,ppo_mlp_pomdp,2
16004,57.0,ppo_mlp_pomdp,2
16052,48.0,ppo_mlp_pomdp,2
16064,14.0,ppo_mlp_pomdp,2
16148,20.0,ppo_mlp_pomdp,2
16200,51.0,ppo_mlp_pomdp,2
16200,12.0,ppo_mlp_pomdp,2
16268,80.0,ppo_mlp_pomdp,2
16276,18.0,ppo_mlp_pomdp,2
16296,23.0,ppo_mlp_pomdp,2
16344,18.0,ppo_mlp_pomdp,2
16380,20.0,ppo_mlp_pomdp,2
16416,90.0,ppo_mlp_pomdp,2
16428,37.0,ppo_mlp_pomdp,2
16520,22.0,ppo_mlp_pomdp,2
16568,37.0,ppo_mlp_pomdp,2
16580,58.0,ppo_mlp_pomdp,2
16632,27.0,ppo_mlp_pomdp,2
16640,64.0,ppo_mlp_pomdp,2
16692,27.0,ppo_mlp_pomdp,2
16704,17.0,ppo_mlp_pomdp,2
16760,47.0,ppo_mlp_pomdp,2
16768,15.0,ppo_mlp_pomdp,2
16864,25.0,ppo_mlp_pomdp,2
16880,59.0,ppo_mlp_pomdp,2
16912,11.0,ppo_mlp_pomdp,2
16964,67.0,ppo_mlp_pomdp,2
16988,18.0,ppo_mlp_pomdp,2
17044,19.0,ppo_mlp_pomdp,2
17048,69.0,ppo_mlp_pomdp,2
17108,15.0,ppo_mlp_pomdp,2
17152,67.0,ppo_mlp_pomdp,2
17160,12.0,ppo_mlp_pomdp,2
17232,45.0,ppo_mlp_pomdp,2
17244,20.0,ppo_mlp_pomdp,2
17292,75.0,ppo_mlp_pomdp,2
17352,29.0,ppo_mlp_pomdp,2
17364,52.0,ppo_mlp_pomdp,2
17392,24.0,ppo_mlp_pomdp,2
17424,14.0,ppo_mlp_pomdp,2
17528,70.0,ppo_mlp_pomdp,2
17536,27.0,ppo_mlp_pomdp,2
17592,49.0,ppo_mlp_pomdp,2
17612,18.0,ppo_mlp_pomdp,2
17616,65.0,ppo_mlp_pomdp,2
17648,13.0,ppo_mlp_pomdp,2
17668,13.0,ppo_mlp_pomdp,2
17696,11.0,ppo_mlp_pomdp,2
17700,20.0,ppo_mlp_pomdp,2
17724,48.0,ppo_mlp_pomdp,2
17756,14.0,ppo_mlp_pomdp,2
17776,18.0,ppo_mlp_pomdp,2
17784,14.0,ppo_mlp_pomdp,2
17796,31.0,ppo_mlp_pomdp,2
17836,19.0,ppo_mlp_pomdp,2
