step,return,config,seed
7132,14.0,ppo_lstm_pomdp,2
7148,49.0,ppo_lstm_pomdp,2
7180,33.0,ppo_lstm_pomdp,2
7188,13.0,ppo_lstm_pomdp,2
7208,14.0,ppo_lstm_pomdp,2
7208,25.0,ppo_lstm_pomdp,2
7228,9.0,ppo_lstm_pomdp,2
7240,14.0,ppo_lstm_pomdp,2
7276,16.0,ppo_lstm_pomdp,2
7300,14.0,ppo_lstm_pomdp,2
7308,24.0,ppo_lstm_pomdp,2
7312,20.0,ppo_lstm_pomdp,2
7356,13.0,ppo_lstm_pomdp,2
7364,21.0,ppo_lstm_pomdp,2
7400,21.0,ppo_lstm_pomdp,2
7420,15.0,ppo_lstm_pomdp,2
7464,15.0,ppo_lstm_pomdp,2
7472,12.0,ppo_lstm_pomdp,2
7496,32.0,ppo_lstm_pomdp,2
7524,14.0,ppo_lstm_pomdp,2
7572,18.0,ppo_lstm_pomdp,2
7580,26.0,ppo_lstm_pomdp,2
7624,10.0,ppo_lstm_pomdp,2
7656,32.0,ppo_lstm_pomdp,2
7668,89.0,ppo_lstm_pomdp,2
7724,37.0,ppo_lstm_pomdp,2
7728,17.0,ppo_lstm_pomdp,2
7776,11.0,ppo_lstm_pomdp,2
7784,28.0,ppo_lstm_pomdp,2
7848,30.0,ppo_lstm_pomdp,2
7848,55.0,ppo_lstm_pomdp,2
7852,16.0,ppo_lstm_pomdp,2
7884,26.0,ppo_lstm_pomdp,2
7904,12.0,ppo_lstm_pomdp,2
7924,18.0,ppo_lstm_pomdp,2
7960,13.0,ppo_lstm_pomdp,2
8012,21.0,ppo_lstm_pomdp,2
8020,14.0,ppo_lstm_pomdp,2
8036,37.0,ppo_lstm_pomdp,2
8060,52.0,ppo_lstm_pomdp,2
8088,16.0,ppo_lstm_pomdp,2
8096,14.0,ppo_lstm_pomdp,2
8096,20.0,ppo_lstm_pomdp,2
8128,16.0,ppo_lstm_pomdp,2
8144,13.0,ppo_lstm_pomdp,2
8164,16.0,ppo_lstm_pomdp,2
8184,21.0,ppo_lstm_pomdp,2
8244,24.0,ppo_lstm_pomdp,2
8252,30.0,ppo_lstm_pomdp,2
8284,29.0,ppo_lstm_pomdp,2
8312,14.0,ppo_lstm_pomdp,2
8344,24.0,ppo_lstm_pomdp,2
8356,17.0,ppo_lstm_pomdp,2
8384,49.0,ppo_lstm_pomdp,2
8396,20.0,ppo_lstm_pomdp,2
8400,13.0,ppo_lstm_pomdp,2
8440,20.0,ppo_lstm_pomdp,2
8440,10.0,ppo_lstm_pomdp,2
8448,15.0,ppo_lstm_pomdp,2
8492,22.0,ppo_lstm_pomdp,2
8560,27.0,ppo_lstm_pomdp,2
8568,18.0,ppo_lstm_pomdp,2
8592,37.0,ppo_lstm_pomdp,2
8624,13.0,ppo_lstm_pomdp,2
8644,50.0,ppo_lstm_pomdp,2
8648,13.0,ppo_lstm_pomdp,2
8668,26.0,ppo_lstm_pomdp,2
8732,26.0,ppo_lstm_pomdp,2
8744,23.0,ppo_lstm_pomdp,2
8768,24.0,ppo_lstm_pomdp,2
8776,32.0,ppo_lstm_pomdp,2
8840,23.0,ppo_lstm_pomdp,2
8844,27.0,ppo_lstm_pomdp,2
8868,22.0,ppo_lstm_pomdp,2
8884,10.0,ppo_lstm_pomdp,2
8896,31.0,ppo_lstm_pomdp,2
8936,12.0,ppo_lstm_pomdp,2
8944,24.0,ppo_lstm_pomdp,2
8952,13.0,ppo_lstm_pomdp,2
9016,19.0,ppo_lstm_pomdp,2
9044,22.0,ppo_lstm_pomdp,2
9044,43.0,ppo_lstm_pomdp,2
9072,13.0,ppo_lstm_pomdp,2
9084,34.0,ppo_lstm_pomdp,2
9124,19.0,ppo_lstm_pomdp,2
9132,14.0,ppo_lstm_pomdp,2
9140,13.0,ppo_lstm_pomdp,2
9184,34.0,ppo_lstm_pomdp,2
9200,14.0,ppo_lstm_pomdp,2
9216,22.0,ppo_lstm_pomdp,2
9256,13.0,ppo_lstm_pomdp,2
9268,12.0,ppo_lstm_pomdp,2
9292,39.0,ppo_lstm_pomdp,2
9320,15.0,ppo_lstm_pomdp,2
9352,41.0,ppo_lstm_pomdp,2
9360,16.0,ppo_lstm_pomdp,2
9376,26.0,ppo_lstm_pomdp,2
9400,19.0,ppo_lstm_pomdp,2
9432,17.0,ppo_lstm_pomdp,2
9452,24.0,ppo_lstm_pomdp,2
9460,14.0,ppo_lstm_pomdp,2
9488,27.0,ppo_lstm_pomdp,2
9512,12.0,ppo_lstm_pomdp,2
9520,21.0,ppo_lstm_pomdp,2
9532,10.0,ppo_lstm_pomdp,2
9568,11.0,ppo_lstm_pomdp,2
9620,26.0,ppo_lstm_pomdp,2
9664,52.0,ppo_lstm_pomdp,2
9676,13.0,ppo_lstm_pomdp,2
9680,27.0,ppo_lstm_pomdp,2
9716,45.0,ppo_lstm_pomdp,2
9748,17.0,ppo_lstm_pomdp,2
9756,18.0,ppo_lstm_pomdp,2
9772,26.0,ppo_lstm_pomdp,2
9788,17.0,ppo_lstm_pomdp,2
9820,11.0,ppo_lstm_pomdp,2
9852,23.0,ppo_lstm_pomdp,2
9864,18.0,ppo_lstm_pomdp,2
9876,13.0,ppo_lstm_pomdp,2
9876,31.0,ppo_lstm_pomdp,2
9920,10.0,ppo_lstm_pomdp,2
9920,10.0,ppo_lstm_pomdp,2
9928,18.0,ppo_lstm_pomdp,2
9992,15.0,ppo_lstm_pomdp,2
10016,23.0,ppo_lstm_pomdp,2
10016,37.0,ppo_lstm_pomdp,2
10036,28.0,ppo_lstm_pomdp,2
10088,17.0,ppo_lstm_pomdp,2
10104,21.0,ppo_lstm_pomdp,2
10136,24.0,ppo_lstm_pomdp,2
10144,37.0,ppo_lstm_pomdp,2
10164,14.0,ppo_lstm_pomdp,2
10168,19.0,ppo_lstm_pomdp,2
10184,11.0,ppo_lstm_pomdp,2
10204,14.0,ppo_lstm_pomdp,2
10212,11.0,ppo_lstm_pomdp,2
10264,14.0,ppo_lstm_pomdp,2
10288,25.0,ppo_lstm_pomdp,2
10320,13.0,ppo_lstm_pomdp,2
10332,40.0,ppo_lstm_pomdp,2
10392,17.0,ppo_lstm_pomdp,2
10412,19.0,ppo_lstm_pomdp,2
10456,60.0,ppo_lstm_pomdp,2
10476,20.0,ppo_lstm_pomdp,2
10488,49.0,ppo_lstm_pomdp,2
10596,34.0,ppo_lstm_pomdp,2
10608,48.0,ppo_lstm_pomdp,2
10640,10.0,ppo_lstm_pomdp,2
10652,43.0,ppo_lstm_pomdp,2
10684,18.0,ppo_lstm_pomdp,2
10708,54.0,ppo_lstm_pomdp,2
10756,11.0,ppo_lstm_pomdp,2
10764,19.0,ppo_lstm_pomdp,2
10796,35.0,ppo_lstm_pomdp,2
10808,12.0,ppo_lstm_pomdp,2
10816,12.0,ppo_lstm_pomdp,2
10848,51.0,ppo_lstm_pomdp,2
10860,12.0,ppo_lstm_pomdp,2
10880,15.0,ppo_lstm_pomdp,2
10960,27.0,ppo_lstm_pomdp,2
10972,27.0,ppo_lstm_pomdp,2
10976,23.0,ppo_lstm_pomdp,2
10980,45.0,ppo_lstm_pomdp,2
11016,10.0,ppo_lstm_pomdp,2
11028,16.0,ppo_lstm_pomdp,2
11028,12.0,ppo_lstm_pomdp,2
11072,22.0,ppo_lstm_pomdp,2
11084,13.0,ppo_lstm_pomdp,2
11100,20.0,ppo_lstm_pomdp,2
11144,17.0,ppo_lstm_pomdp,2
11148,29.0,ppo_lstm_pomdp,2
11168,20.0,ppo_lstm_pomdp,2
11196,12.0,ppo_lstm_pomdp,2
11220,17.0,ppo_lstm_pomdp,2
11228,14.0,ppo_lstm_pomdp,2
11256,38.0,ppo_lstm_pomdp,2
11300,10.0,ppo_lstm_pomdp,2
11300,25.0,ppo_lstm_pomdp,2
11308,19.0,ppo_lstm_pomdp,2
11352,32.0,ppo_lstm_pomdp,2
11364,15.0,ppo_lstm_pomdp,2
11368,16.0,ppo_lstm_pomdp,2
11396,21.0,ppo_lstm_pomdp,2
11404,12.0,ppo_lstm_pomdp,2
11424,14.0,ppo_lstm_pomdp,2
11480,18.0,ppo_lstm_pomdp,2
11496,17.0,ppo_lstm_pomdp,2
11500,25.0,ppo_lstm_pomdp,2
11504,33.0,ppo_lstm_pomdp,2
11532,8.0,ppo_lstm_pomdp,2
11552,17.0,ppo_lstm_pomdp,2
11632,31.0,ppo_lstm_pomdp,2
11688,38.0,ppo_lstm_pomdp,2
11696,35.0,ppo_lstm_pomdp,2
11696,48.0,ppo_lstm_pomdp,2
11748,14.0,ppo_lstm_pomdp,2
11752,13.0,ppo_lstm_pomdp,2
11764,32.0,ppo_lstm_pomdp,2
11792,23.0,ppo_lstm_pomdp,2
11808,14.0,ppo_lstm_pomdp,2
11840,11.0,ppo_lstm_pomdp,2
11860,26.0,ppo_lstm_pomdp,2
11908,24.0,ppo_lstm_pomdp,2
11920,38.0,ppo_lstm_pomdp,2
11924,20.0,ppo_lstm_pomdp,2
11948,21.0,ppo_lstm_pomdp,2
11968,11.0,ppo_lstm_pomdp,2
11972,15.0,ppo_lstm_pomdp,2
11984,8.0,ppo_lstm_pomdp,2
12004,19.0,ppo_lstm_pomdp,2
12068,24.0,ppo_lstm_pomdp,2
12076,25.0,ppo_lstm_pomdp,2
12084,19.0,ppo_lstm_pomdp,2
12092,26.0,ppo_lstm_pomdp,2
12144,14.0,ppo_lstm_pomdp,2
12152,20.0,ppo_lstm_pomdp,2
12160,16.0,ppo_lstm_pomdp,2
12192,28.0,ppo_lstm_pomdp,2
12220,18.0,ppo_lstm_pomdp,2
12260,26.0,ppo_lstm_pomdp,2
12264,17.0,ppo_lstm_pomdp,2
12272,12.0,ppo_lstm_pomdp,2
12312,37.0,ppo_lstm_pomdp,2
12320,14.0,ppo_lstm_pomdp,2
12332,16.0,ppo_lstm_pomdp,2
12336,15.0,ppo_lstm_pomdp,2
12384,15.0,ppo_lstm_pomdp,2
12392,14.0,ppo_lstm_pomdp,2
12396,20.0,ppo_lstm_pomdp,2
12448,27.0,ppo_lstm_pomdp,2
12464,17.0,ppo_lstm_pomdp,2
12500,12.0,ppo_lstm_pomdp,2
12520,13.0,ppo_lstm_pomdp,2
12528,35.0,ppo_lstm_pomdp,2
12532,33.0,ppo_lstm_pomdp,2
12580,14.0,ppo_lstm_pomdp,2
12588,21.0,ppo_lstm_pomdp,2
12620,22.0,ppo_lstm_pomdp,2
12660,17.0,ppo_lstm_pomdp,2
12664,32.0,ppo_lstm_pomdp,2
12676,13.0,ppo_lstm_pomdp,2
12712,32.0,ppo_lstm_pomdp,2
12728,16.0,ppo_lstm_pomdp,2
12732,13.0,ppo_lstm_pomdp,2
12736,17.0,ppo_lstm_pomdp,2
12812,20.0,ppo_lstm_pomdp,2
12816,25.0,ppo_lstm_pomdp,2
12844,26.0,ppo_lstm_pomdp,2
12848,28.0,ppo_lstm_pomdp,2
12864,12.0,ppo_lstm_pomdp,2
12904,21.0,ppo_lstm_pomdp,2
12904,13.0,ppo_lstm_pomdp,2
12960,23.0,ppo_lstm_pomdp,2
12964,14.0,ppo_lstm_pomdp,2
13008,25.0,ppo_lstm_pomdp,2
13012,12.0,ppo_lstm_pomdp,2
13036,17.0,ppo_lstm_pomdp,2
13060,11.0,ppo_lstm_pomdp,2
13092,20.0,ppo_lstm_pomdp,2
13096,14.0,ppo_lstm_pomdp,2
13104,64.0,ppo_lstm_pomdp,2
13136,10.0,ppo_lstm_pomdp,2
13156,14.0,ppo_lstm_pomdp,2
13212,26.0,ppo_lstm_pomdp,2
13224,21.0,ppo_lstm_pomdp,2
13232,18.0,ppo_lstm_pomdp,2
13248,46.0,ppo_lstm_pomdp,2
13260,11.0,ppo_lstm_pomdp,2
13296,17.0,ppo_lstm_pomdp,2
13320,14.0,ppo_lstm_pomdp,2
13320,17.0,ppo_lstm_pomdp,2
13364,32.0,ppo_lstm_pomdp,2
13368,11.0,ppo_lstm_pomdp,2
