step,return,config,seed
15116,39.0,ppo_framestack_pomdp,2
15160,64.0,ppo_framestack_pomdp,2
15248,42.0,ppo_framestack_pomdp,2
15256,23.0,ppo_framestack_pomdp,2
15268,70.0,ppo_framestack_pomdp,2
15312,15.0,ppo_framestack_pomdp,2
15312,48.0,ppo_framestack_pomdp,2
15376,26.0,ppo_framestack_pomdp,2
15412,38.0,ppo_framestack_pomdp,2
15432,29.0,ppo_framestack_pomdp,2
15440,15.0,ppo_framestack_pomdp,2
15528,28.0,ppo_framestack_pomdp,2
15536,25.0,ppo_framestack_pomdp,2
15556,60.0,ppo_framestack_pomdp,2
15568,31.0,ppo_framestack_pomdp,2
15616,21.0,ppo_framestack_pomdp,2
15652,23.0,ppo_framestack_pomdp,2
15684,36.0,ppo_framestack_pomdp,2
15684,16.0,ppo_framestack_pomdp,2
15768,20.0,ppo_framestack_pomdp,2
15800,57.0,ppo_framestack_pomdp,2
15828,14.0,ppo_framestack_pomdp,2
15868,16.0,ppo_framestack_pomdp,2
15880,56.0,ppo_framestack_pomdp,2
15888,50.0,ppo_framestack_pomdp,2
15928,11.0,ppo_framestack_pomdp,2
15932,25.0,ppo_framestack_pomdp,2
15952,20.0,ppo_framestack_pomdp,2
16008,18.0,ppo_framestack_pomdp,2
16016,31.0,ppo_framestack_pomdp,2
16040,21.0,ppo_framestack_pomdp,2
16060,10.0,ppo_framestack_pomdp,2
16076,36.0,ppo_framestack_pomdp,2
16160,37.0,ppo_framestack_pomdp,2
16188,27.0,ppo_framestack_pomdp,2
16244,45.0,ppo_framestack_pomdp,2
16244,50.0,ppo_framestack_pomdp,2
16276,28.0,ppo_framestack_pomdp,2
16292,11.0,ppo_framestack_pomdp,2
16340,23.0,ppo_framestack_pomdp,2
16356,19.0,ppo_framestack_pomdp,2
16360,42.0,ppo_framestack_pomdp,2
16380,21.0,ppo_framestack_pomdp,2
16424,15.0,ppo_framestack_pomdp,2
16484,25.0,ppo_framestack_pomdp,2
16516,43.0,ppo_framestack_pomdp,2
16552,16.0,ppo_framestack_pomdp,2
16556,49.0,ppo_framestack_pomdp,2
16584,39.0,ppo_framestack_pomdp,2
16584,16.0,ppo_framestack_pomdp,2
16616,15.0,ppo_framestack_pomdp,2
16664,19.0,ppo_framestack_pomdp,2
16768,45.0,ppo_framestack_pomdp,2
16788,30.0,ppo_framestack_pomdp,2
16824,13.0,ppo_framestack_pomdp,2
16860,17.0,ppo_framestack_pomdp,2
16880,80.0,ppo_framestack_pomdp,2
16908,72.0,ppo_framestack_pomdp,2
17028,41.0,ppo_framestack_pomdp,2
17036,31.0,ppo_framestack_pomdp,2
17040,39.0,ppo_framestack_pomdp,2
17060,58.0,ppo_framestack_pomdp,2
17092,15.0,ppo_framestack_pomdp,2
17100,15.0,ppo_framestack_pomdp,2
17168,31.0,ppo_framestack_pomdp,2
17260,39.0,ppo_framestack_pomdp,2
17264,50.0,ppo_framestack_pomdp,2
17308,11.0,ppo_framestack_pomdp,2
17320,37.0,ppo_framestack_pomdp,2
17372,12.0,ppo_framestack_pomdp,2
17376,16.0,ppo_framestack_pomdp,2
17400,76.0,ppo_framestack_pomdp,2
